"","ID_label","Young_value","id_cell","sig_xx","sig_xy","sig_yy"
"1",0,0.002,0,0,0,0
"2",1,0.001,1001,0.0106238527083671,-0.00334355150502083,0.00105228648905519
"3",2,0.001,1002,0.00862966659122161,0.0116621097233895,0.022368814093841
"4",3,0.001,1003,0.00590001161626921,-0.00527190186161389,0.00471066008782919
"5",4,0.001,1004,0.00631412283006372,0.00825090942219118,0.0128696785142854
"6",5,0.001,1005,0.00284667867916584,-2.18872003190609e-06,0.00391648427080318
"7",6,0.001,1006,0.0028239849360778,-0.000242657444386518,0.00371257776197118
"8",7,0.001,1007,0.00661858388663064,-0.00607392827642873,0.0151861248083184
"9",8,0.001,1008,0.0105908508943316,0.00819416427235821,0.00815206708260505
"10",9,0.001,1009,0.0126347572367114,0.0049633916188773,0.00194980053045748
"11",10,0.001,1010,0.0117248898588546,-0.00171281143813596,0.000250213269201316
"12",11,0.001,1011,0.00247213674995365,-0.00354668181533891,0.0339410898319258
"13",12,0.001,1012,0.00194080940305778,-0.000927481605203492,0.0220378941995738
"14",13,0.001,1013,0.0031575050192265,0.00157512885149616,0.0295390204604614
"15",14,0.001,1014,0.0013216333723686,0.00166087938764303,0.0262484946215487
"16",15,0.001,2001,0.0131652095751225,-0.000410034363411544,0.00284835946244952
"17",16,0.001,2002,0.0123404407986894,0.0133336752765213,0.0237055464183939
"18",17,0.001,2003,0.0118084952652609,-0.00328979821215708,0.00446228723824046
"19",18,0.001,2004,0.00463814723566436,-2.05088359753327e-07,0.00465509905709012
"20",19,0.001,2005,0.00221887937691262,-0.000640633348693965,0.0102470289465971
"21",20,0.001,2006,0.000539698790787327,-0.00236055864682987,0.0103247167128063
"22",21,0.001,2007,0.00881246568615655,-0.00644424006618366,0.0114217014594349
"23",22,0.001,2008,0.0333819924422446,0.0114953517618484,0.00741663422331311
"24",23,0.001,2009,0.00442647749087583,0.00340563736248859,0.0413110476570371
"25",24,0.001,2010,0.00920025265157177,0.0124867478607638,0.0396693324971758
"26",25,0.001,3001,0.0113927341661054,-0.00221712945208521,0.00531705481983803
"27",26,0.001,3002,0.00644312170873445,-0.00230213304566565,0.000949665479229558
"28",27,0.001,3003,0.00688032375654068,0.0056650412858848,0.0175998935820079
"29",28,0.001,3004,0.00730684740135587,0.00556443705352039,0.00972476506158467
"30",29,0.001,3005,0.0126545528390871,-0.00132931527713779,0.00013963979039811
"31",30,0.001,3006,0.00960523374014282,0.00495329882709191,0.00520553820261247
"32",31,0.001,3007,0.000818344984255409,-0.00023779428722301,0.0018317108013781
"33",32,0.001,3008,0.00209946895887221,0.000352041843930685,0.00450634178457349
"34",33,0.001,3009,0.00328334477321265,-0.00577647369488444,0.0101627001282119
"35",34,0.001,3010,0.00980794690373278,0.00624334417362266,0.00397426157104022
"36",35,0.001,3011,0.00214659383169381,-0.00199162098102719,0.0094670320874672
"37",36,0.001,3012,0.00163598637488241,-0.00291537321589589,0.0077686272071195
"38",37,0.001,3013,0.00303105231690132,-0.000843110599838072,0.00160975542399945
"39",38,0.001,3014,0.00302885157840808,-0.00251577071758052,0.00262020312368507
"40",39,0.001,3015,0.00577383054771733,-0.00577556635349498,0.010520174821592
"41",40,0.001,3016,0.0148764183388301,0.00392256052354033,0.00430491915092353
"42",41,0.001,3017,0.0156964918635989,0.00768339222292996,0.00403200481543134
"43",42,0.001,3018,0.00106989695149156,-0.000623832226930494,0.0325716096034555
"44",43,0.001,3019,0.00458528463505902,0.00638696338556707,0.0325499679813656
"45",44,0.001,3020,0.00782846205641623,0.00890317140376569,0.0232601929724605
"46",45,0.001,4001,0.0218992867136918,-0.00240372946467831,0.000263840343975689
"47",46,0.001,4002,0.0111341550420537,-0.00133140904964571,0.000729162385801576
"48",47,0.001,4003,0.00691850983324283,0.0061535102805042,0.0129249519013502
"49",48,0.001,4004,0.0055855950936887,0.00440329796972843,0.00644360793924439
"50",49,0.001,4005,0.0162571158112464,-0.00378822068205052,0.00285400398142888
"51",50,0.001,4006,0.0217397486150702,-0.0050903483264071,0.0042715128483697
"52",51,0.001,4007,0.00857510203661676,0.00279031546144645,0.00493370509322697
"53",52,0.001,4008,0.00202051992188769,-0.00383211907831513,0.0124608458448437
"54",53,0.001,4009,0.00219980442714983,-0.00559290868024459,0.0176484386356245
"55",54,0.001,4010,0.0116340090571647,-0.00904525103857621,0.0117678857714182
"56",55,0.001,4011,0.00337451476492166,0.000615958919942849,0.0235953917309899
"57",56,0.001,4012,0.0051405628678726,0.0042140805293134,0.0207189275089751
"58",57,0.001,4013,0.0165709138460839,0.00295735826678079,0.00345417712108214
"59",58,0.001,4014,0.00901683394419627,0.00924406581274137,0.0199043976879546
"60",59,0.001,4015,0.0159192766890652,0.000201601924222037,0.00455062125337516
"61",60,0.001,5001,0.00210072452885805,-0.000904051528423443,0.00770998805963504
"62",61,0.001,5002,0.0202384806337878,-0.00283251057226488,0.00122200961206977
"63",62,0.001,5003,0.01267645397768,0.0111387445848161,0.00981963931869926
"64",63,0.001,5004,0.00768932749337789,-0.000418199716394865,0.00746311119337727
