"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-25.346,67.549,0,-0.0074865,0.0028309,0,0.0028309,0.010197,0,0,0,0,-0.089731,-0.026344,0,0.0080157,0.17608,0,0,0,0.025816,-136.76,70.127,0,0.006342,0.09248,0,0.09248,0.59342,0,0,0,0,4.6217,-5.5653,0,4.4034,20.446,0,0,0,5.712,1638
-84.092,315.81,0,-0.0054434,0.0017249,0,0.0017249,0.0049156,0,0,0,0,-0.064181,-0.04285,0,-0.057089,0.05539,0,0,0,-0.0050259,67.072,111.69,0,-0.0026525,-0.00041473,0,-0.00041473,0.21705,0,0,0,0,1.0551,-5.2472,0,1.6975,3.2238,0,0,0,2.0419,1949
-16.447,58.655,0,2.6162e-05,0.0088238,0,0.0088238,0.0076378,0,0,0,0,0.018002,0.044374,0,0.14669,0.22,0,0,0,0.07299,-139.23,50.786,0,0.11381,0.26179,0,0.26179,0.61898,0,0,0,0,6.3601,-3.0194,0,10.745,25.104,0,0,0,6.979,4970
-75.976,321.58,0,-0.0066564,0.0031283,0,0.0031283,0.0050043,0,0,0,0,-0.096119,-0.023961,0,-0.069535,0.067584,0,0,0,-0.015734,69.913,102.38,0,-0.0018656,0.012005,0,0.012005,0.23018,0,0,0,0,0.94074,-5.4787,0,1.942,3.6928,0,0,0,2.1744,5169
-78.002,320.16,0,-0.0076031,0.0028172,0,0.0028172,0.0049122,0,0,0,-2.2204e-16,-0.10445,-0.016866,0,-0.091718,0.057746,0,0,0,-0.025628,69.203,104.71,0,-0.0040299,0.0097072,0,0.0097072,0.22489,0,0,0,0,0.92037,-5.3372,0,1.8285,3.5404,0,0,0,2.1034,5170
-80.028,318.73,0,-0.0076031,0.0028172,0,0.0028172,0.0049122,0,0,0,-2.2204e-16,-0.10445,-0.016866,0,-0.091718,0.057746,0,0,0,-0.025628,68.493,107.04,0,-0.0040299,0.0097072,0,0.0097072,0.22489,0,0,0,0,0.92037,-5.3372,0,1.8285,3.5404,0,0,0,2.1034,5171
-82.058,317.28,0,-0.0078946,0.0021637,0,0.0021637,0.0049091,0,0,0,0,-0.10012,-0.019373,0,-0.10262,0.04829,0,0,0,-0.028433,67.782,109.36,0,-0.0053858,0.0027388,0,0.0027388,0.21995,0,0,0,0,0.98826,-5.2579,0,1.6887,3.3281,0,0,0,2.0434,5172
-11.916,54.739,0,0.012846,0.0063692,0,0.0063692,-0.028892,0,0,0,0,0.0030889,0.11779,0,0.046905,-0.25153,0,0,0,-0.076408,-137.36,39.982,0,0.47468,0.071551,0,0.071551,0.67594,0,0,0,0,11.596,-3.1558,0,4.561,15.554,0,0,0,5.4791,11089
-33.964,73.494,0,0.015959,-0.0098897,0,-0.0098897,-0.016189,0,0,0,0,0.13479,-0.011875,0,-0.011308,-0.13367,0,0,0,-0.0010936,-135.72,86.598,0,0.20351,0.14561,0,0.14561,0.55307,0,0,0,0,4.5141,-3.1075,0,4.5758,10.798,0,0,0,3.6028,13166
-20.651,63.785,0,0.0041734,0.0022956,0,0.0022956,0.008527,0,0,0,0,0.16012,-0.049382,0,0.091586,0.2422,0,0,0,0.12096,-137.09,60.468,0,0.10854,0.055175,0,0.055175,0.40538,0,0,0,0,6.2836,-3.5202,0,3.6495,14.035,0,0,0,4.8945,26852
