"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-15.379,48.886,0,-0.0068605,0.0026509,0,0.0026509,0.010196,0,0,0,0,-0.073324,-0.0098649,0,0.019689,0.18306,0,0,0,0.031769,-136.76,70.127,0,0.0024366,0.062942,0,0.062942,0.40321,0,0,0,0,3.4464,-2.0025,0,2.3947,12.895,0,0,0,3.8633,1638
-27.405,223.12,0,-0.004989,0.00095786,0,0.00095786,0.0049663,0,0,0,0,-0.063131,-0.035474,0,-0.035489,0.063113,0,0,0,-0.00021637,67.072,111.69,0,-0.0029133,-0.008081,0,-0.008081,0.15486,0,0,0,0,1.1623,-2.8157,0,0.7972,3.1043,0,0,0,1.4471,1949
-9.8012,42.165,0,-0.001106,0.0076896,0,0.0076896,0.0086788,0,0,0,0,0.024119,0.051969,0,0.12268,0.22165,0,0,0,0.072122,-139.23,50.786,0,0.053073,0.15071,0,0.15071,0.42005,0,0,0,0,4.5415,-0.60862,0,5.0388,14.884,0,0,0,4.5059,4970
-21.174,226.09,0,-0.0060698,0.0019309,0,0.0019309,0.0051949,0,0,0,0,-0.090146,-0.021297,0,-0.039318,0.068539,0,0,0,-0.0083323,69.913,102.38,0,-0.0035578,-0.0019164,0,-0.0019164,0.16227,0,0,0,0,1.1392,-2.8511,0,0.90671,3.3614,0,0,0,1.5115,5169
-22.725,225.36,0,-0.0065993,0.0017194,0,0.0017194,0.0050876,0,0,0,-2.2204e-16,-0.098439,-0.01888,0,-0.050544,0.060664,0,0,0,-0.014397,69.203,104.71,0,-0.00464,-0.0019327,0,-0.0019327,0.15942,0,0,0,0,1.0955,-2.7954,0,0.87444,3.2785,0,0,0,1.4741,5170
-24.278,224.62,0,-0.0065993,0.0017194,0,0.0017194,0.0050876,0,0,0,-2.2204e-16,-0.098439,-0.01888,0,-0.050544,0.060664,0,0,0,-0.014397,68.493,107.04,0,-0.00464,-0.0019327,0,-0.0019327,0.15942,0,0,0,0,1.0955,-2.7954,0,0.87444,3.2785,0,0,0,1.4741,5171
-25.838,223.88,0,-0.0067081,0.0012031,0,0.0012031,0.0050114,0,0,0,0,-0.096143,-0.022756,0,-0.05847,0.053682,0,0,0,-0.016159,67.782,109.36,0,-0.0050013,-0.0056086,0,-0.0056086,0.15673,0,0,0,0,1.1096,-2.7949,0,0.80461,3.1665,0,0,0,1.445,5172
-6.8676,39.148,0,0.010321,0.0048642,0,0.0048642,-0.023927,0,0,0,0,0.002398,0.078103,0,0.035087,-0.21879,0,0,0,-0.064791,-137.36,39.982,0,0.33056,0.045178,0,0.045178,0.45303,0,0,0,0,7.5839,-1.232,0,2.1671,9.5701,0,0,0,3.7313,11089
-20.865,53.567,0,0.012817,-0.0084581,0,-0.0084581,-0.013845,0,0,0,0,0.10296,-0.024403,0,-0.028756,-0.1158,0,0,0,-0.0048931,-135.72,86.598,0,0.1466,0.095321,0,0.095321,0.37542,0,0,0,0,3.4694,-1.0966,0,2.4152,6.8913,0,0,0,2.4858,13166
-12.405,45.961,0,0.0035229,0.0018969,0,0.0018969,0.0083756,0,0,0,0,0.15377,-0.026229,0,0.064074,0.23513,0,0,0,0.11332,-137.09,60.468,0,0.065652,0.022707,0,0.022707,0.27487,0,0,0,0,4.2256,-1.5561,0,1.4851,8.8075,0,0,0,3.243,26852
