"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-5.6532,23.853,0,-0.0057762,0.0023475,0,0.0023475,0.010207,0,0,0,0,-0.043812,0.010474,0,0.028677,0.19269,0,0,0,0.042197,-136.76,70.127,0,-0.0013091,0.030165,0,0.030165,0.18485,0,0,0,0,1.6586,-0.076033,0,0.75907,5.1759,0,0,0,1.748,1638
5.1815,102.33,0,-0.0038532,-0.00036263,0,-0.00036263,0.0047911,0,0,0,0,-0.041966,-0.029393,0,-0.01938,0.072167,0,0,0,0.0089331,67.072,111.69,0,-0.0018713,-0.011159,0,-0.011159,0.075419,0,0,0,0,0.69598,-0.77002,0,0.042984,1.7557,0,0,0,0.70045,1949
-3.4626,20.402,0,-0.0026759,0.0052358,0,0.0052358,0.0099958,0,0,0,0,0.022214,0.048615,0,0.079047,0.22271,0,0,0,0.069713,-139.23,50.786,0,0.0086528,0.04917,0,0.04917,0.19211,0,0,0,0,1.9533,0.22969,0,1.168,5.5772,0,0,0,1.912,4970
8.2457,103.03,0,-0.0045836,-5.5049e-05,0,-5.5049e-05,0.0050025,0,0,0,0,-0.05797,-0.024175,0,-0.019658,0.071878,0,0,0,0.0039899,69.913,102.38,0,-0.0026362,-0.010276,0,-0.010276,0.077439,0,0,0,0,0.69219,-0.76075,0,0.051991,1.8093,0,0,0,0.7124,5169
7.4853,102.86,0,-0.0045974,-5.0436e-05,0,-5.0436e-05,0.0049497,0,0,0,-2.2204e-16,-0.058727,-0.023858,0,-0.019998,0.070508,0,0,0,0.0033553,69.203,104.71,0,-0.0030473,-0.0091039,0,-0.0091039,0.07653,0,0,0,0,0.66812,-0.73809,0,0.065897,1.7855,0,0,0,0.69984,5170
6.7233,102.68,0,-0.0045974,-5.0436e-05,0,-5.0436e-05,0.0049497,0,0,0,-2.2204e-16,-0.058727,-0.023858,0,-0.019998,0.070508,0,0,0,0.0033553,68.493,107.04,0,-0.0030473,-0.0091039,0,-0.0091039,0.07653,0,0,0,0,0.66812,-0.73809,0,0.065897,1.7855,0,0,0,0.69984,5171
5.956,102.51,0,-0.0045837,-0.0002584,0,-0.0002584,0.0048606,0,0,0,0,-0.058252,-0.02619,0,-0.023099,0.067623,0,0,0,0.0026365,67.782,109.36,0,-0.0030055,-0.0097392,0,-0.0097392,0.076022,0,0,0,0,0.66767,-0.74697,0,0.05652,1.7683,0,0,0,0.69539,5172
-2.251,18.794,0,0.0065932,0.002197,0,0.002197,-0.015854,0,0,0,0,0.0016143,0.029633,0,0.015664,-0.15271,0,0,0,-0.044099,-137.36,39.982,0,0.15811,0.017992,0,0.017992,0.20306,0,0,0,0,3.2386,-0.15003,0,0.49597,3.763,0,0,0,1.7198,11089
-7.8565,26.352,0,0.0072587,-0.005343,0,-0.005343,-0.009141,0,0,0,0,0.048704,-0.026378,0,-0.03096,-0.078323,0,0,0,-0.0089636,-135.72,86.598,0,0.073234,0.041372,0,0.041372,0.17234,0,0,0,0,1.7388,-0.026275,0,0.67903,2.8222,0,0,0,1.1694,13166
-4.4685,22.304,0,0.0026311,0.00073177,0,0.00073177,0.0078006,0,0,0,0,0.13558,-0.010434,0,0.024167,0.21244,0,0,0,0.09935,-137.09,60.468,0,0.021049,-0.003021,0,-0.003021,0.1239,0,0,0,0,1.7131,-0.4014,0,0.11735,3.4967,0,0,0,1.3804,26852
