"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-1.0686,6.7539,0,-0.004596,0.0025203,0,0.0025203,0.010018,0,0,0,0,-0.015055,0.02982,0,0.035851,0.19787,0,0,0,0.051638,-136.76,70.127,0,-0.0031529,0.010437,0,0.010437,0.053533,0,0,0,0,0.42934,0.11799,0,0.17555,1.3156,0,0,0,0.47981,1638
5.1651,27.585,0,-0.0024627,-0.0014652,0,-0.0014652,0.0043837,0,0,0,0,-0.014935,-0.02795,0,-0.022373,0.079183,0,0,0,0.018295,67.072,111.69,0,-0.0013204,-0.0060387,0,-0.0060387,0.022859,0,0,0,0,0.19356,-0.13605,0,-0.072864,0.53445,0,0,0,0.20513,1949
-0.58123,5.7064,0,-0.0036869,0.0027222,0,0.0027222,0.010446,0,0,0,0,0.010621,0.033034,0,0.039649,0.21699,0,0,0,0.064376,-139.23,50.786,0,-0.0026477,0.0094727,0,0.0094727,0.054922,0,0,0,0,0.45557,0.10746,0,0.16011,1.3559,0,0,0,0.49785,4970
6.0175,27.64,0,-0.0027507,-0.0015377,0,-0.0015377,0.004419,0,0,0,0,-0.021384,-0.028593,0,-0.0239,0.077278,0,0,0,0.015889,69.913,102.38,0,-0.00149,-0.0063845,0,-0.0063845,0.023277,0,0,0,0,0.19376,-0.14042,0,-0.078546,0.54318,0,0,0,0.2075,5169
5.8066,27.627,0,-0.0026162,-0.0013498,0,-0.0013498,0.004427,0,0,0,-2.2204e-16,-0.018334,-0.026141,0,-0.020974,0.078934,0,0,0,0.017246,69.203,104.71,0,-0.0016199,-0.0055949,0,-0.0055949,0.022745,0,0,0,0,0.18459,-0.12815,0,-0.067272,0.52943,0,0,0,0.2012,5170
5.5951,27.614,0,-0.0026162,-0.0013498,0,-0.0013498,0.004427,0,0,0,-2.2204e-16,-0.018334,-0.026141,0,-0.020974,0.078934,0,0,0,0.017246,68.493,107.04,0,-0.0016199,-0.0055949,0,-0.0055949,0.022745,0,0,0,0,0.18459,-0.12815,0,-0.067272,0.52943,0,0,0,0.2012,5171
5.3814,27.599,0,-0.0026613,-0.0013448,0,-0.0013448,0.0044275,0,0,0,0,-0.019382,-0.026111,0,-0.021011,0.078495,0,0,0,0.01682,67.782,109.36,0,-0.0017069,-0.0055116,0,-0.0055116,0.022831,0,0,0,0,0.18327,-0.12756,0,-0.065969,0.53066,0,0,0,0.20118,5172
-0.29934,5.196,0,0.0032688,3.8568e-05,0,3.8568e-05,-0.0080535,0,0,0,0,0.00055987,0.002122,0,0.00028635,-0.079632,0,0,0,-0.022784,-137.36,39.982,0,0.049087,0.0041018,0,0.0041018,0.057039,0,0,0,0,0.89609,0.011912,0,0.055056,0.96408,0,0,0,0.50536,11089
-1.5764,7.5279,0,0.0026039,-0.0021957,0,-0.0021957,-0.0046024,0,0,0,0,0.0097751,-0.013886,0,-0.015243,-0.042767,0,0,0,-0.0095166,-135.72,86.598,0,0.02323,0.011475,0,0.011475,0.049914,0,0,0,0,0.52271,0.06117,0,0.11322,0.74319,0,0,0,0.34831,13166
-0.79587,6.2702,0,0.00024172,-0.00076616,0,-0.00076616,0.0070451,0,0,0,0,0.073126,-0.015251,0,-0.0092969,0.17092,0,0,0,0.069398,-137.09,60.468,0,0.00077112,-0.0045741,0,-0.0045741,0.034623,0,0,0,0,0.35024,-0.090094,0,-0.060609,0.85835,0,0,0,0.33708,26852
