"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-22.549,32.389,0,-0.0029436,0.0011836,0,0.0011836,0.0074429,0,0,0,0,-0.0035805,-0.022105,0,0.016674,0.14964,0,0,0,0.042851,-136.76,70.127,0,-4.373e-05,0.025677,0,0.025677,0.22233,0,0,0,0,1.9275,-1.1596,0,1.0185,6.282,0,0,0,2.117,1638
-27.31,144.72,0,0.00038275,-0.0026125,0,-0.0026125,0.0029928,0,0,0,0,0.049962,-0.065539,0,-0.018324,0.052646,0,0,0,0.032148,67.072,111.69,0,0.021771,-0.04596,0,-0.04596,0.09331,0,0,0,0,1.6549,-1.8217,0,-0.092943,2.1037,0,0,0,1.096,1949
-16.97,28.599,0,-0.0020466,0.0017565,0,0.0017565,0.0077283,0,0,0,0,0.017572,-0.017867,0,0.030841,0.1668,0,0,0,0.054112,-139.23,50.786,0,0.0021762,0.031618,0,0.031618,0.22302,0,0,0,0,1.965,-1.0559,0,1.1457,6.3628,0,0,0,2.1447,4970
-22.861,146.1,0,0.00031467,-0.0040207,0,-0.0040207,0.0017376,0,0,0,0,0.045847,-0.070914,0,-0.042536,0.016999,0,0,0,0.019546,69.913,102.38,0,0.030785,-0.054388,0,-0.054388,0.089447,0,0,0,0,1.9031,-1.9397,0,-0.15521,2.0515,0,0,0,1.1451,5169
-23.975,145.75,0,0.00043395,-0.0029195,0,-0.0029195,0.0027144,0,0,0,-2.2204e-16,0.050475,-0.066869,0,-0.023006,0.045355,0,0,0,0.029985,69.203,104.71,0,0.023972,-0.047909,0,-0.047909,0.091795,0,0,0,0,1.7089,-1.8407,0,-0.10849,2.0775,0,0,0,1.1025,5170
-25.087,145.41,0,0.00043395,-0.0029195,0,-0.0029195,0.0027144,0,0,0,-2.2204e-16,0.050475,-0.066869,0,-0.023006,0.045355,0,0,0,0.029985,68.493,107.04,0,0.023972,-0.047909,0,-0.047909,0.091795,0,0,0,0,1.7089,-1.8407,0,-0.10849,2.0775,0,0,0,1.1025,5171
-26.198,145.07,0,0.0003644,-0.0026226,0,-0.0026226,0.002962,0,0,0,0,0.04936,-0.065295,0,-0.018749,0.051747,0,0,0,0.03168,67.782,109.36,0,0.021831,-0.045948,0,-0.045948,0.092807,0,0,0,0,1.6516,-1.8158,0,-0.093487,2.0914,0,0,0,1.0918,5172
-13.901,27.279,0,0.011164,0.00056539,0,0.00056539,-0.013129,0,0,0,0,0.0683,0.027493,0,0.020403,-0.098068,0,0,0,-0.0093572,-137.36,39.982,0,0.17941,0.017462,0,0.017462,0.22945,0,0,0,0,3.6166,-0.81033,0,1.0644,4.2608,0,0,0,1.9469,11089
-27.652,35.314,0,0.00026462,0.0076223,0,0.0076223,0.0039986,0,0,0,0,0.0047668,0.037081,0,0.059117,0.063864,0,0,0,0.020301,-135.72,86.598,0,0.10239,0.057026,0,0.057026,0.22433,0,0,0,0,2.223,-0.59178,0,1.3467,3.82,0,0,0,1.5558,13166
-19.737,30.7,0,0.0014418,-0.0017685,0,-0.0017685,0.0056762,0,0,0,0,0.091932,-0.055998,0,-0.0066858,0.14124,0,0,0,0.067791,-137.09,60.468,0,0.01825,-0.043752,0,-0.043752,0.15382,0,0,0,0,2.0789,-1.6857,0,-0.36945,4.1504,0,0,0,1.6387,26852
