"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-40.731,48.865,0,-0.0022827,0.0016103,0,0.0016103,0.0071845,0,0,0,0,0.0033671,-0.040329,0,0.02692,0.14676,0,0,0,0.046684,-136.76,70.127,0,0.0029032,0.043014,0,0.043014,0.34788,0,0,0,0,2.7359,-3.586,0,2.2402,10.272,0,0,0,3.3408,1638
-77.574,227.78,0,0.0011148,-0.0026101,0,-0.0026101,0.0029567,0,0,0,0,0.066227,-0.080601,0,0.0057397,0.039124,0,0,0,0.038776,67.072,111.69,0,0.041896,-0.075847,0,-0.075847,0.13934,0,0,0,0,2.8047,-3.7774,0,0.50549,2.4266,0,0,0,1.7261,1949
-30.996,43.914,0,-0.0013974,0.0019121,0,0.0019121,0.0077065,0,0,0,0,0.025568,-0.04398,0,0.041446,0.16809,0,0,0,0.060087,-139.23,50.786,0,0.0072605,0.056232,0,0.056232,0.3577,0,0,0,0,2.8347,-3.4358,0,2.5918,10.81,0,0,0,3.4758,4970
-70.847,231.1,0,0.0013458,-0.0048165,0,-0.0048165,0.00041767,0,0,0,0,0.071391,-0.068431,0,-0.031471,-0.024759,0,0,0,0.016795,69.913,102.38,0,0.06716,-0.09318,0,-0.09318,0.12895,0,0,0,0,3.5166,-4.0016,0,0.57572,2.2693,0,0,0,1.8677,5169
-72.531,230.27,0,0.0012623,-0.0031149,0,-0.0031149,0.0024063,0,0,0,-2.2204e-16,0.069503,-0.078628,0,-0.0012706,0.025867,0,0,0,0.03494,69.203,104.71,0,0.048546,-0.080363,0,-0.080363,0.13532,0,0,0,0,2.9776,-3.8062,0,0.51718,2.3594,0,0,0,1.7511,5170
-74.211,229.44,0,0.0012623,-0.0031149,0,-0.0031149,0.0024063,0,0,0,-2.2204e-16,0.069503,-0.078628,0,-0.0012706,0.025867,0,0,0,0.03494,68.493,107.04,0,0.048546,-0.080363,0,-0.080363,0.13532,0,0,0,0,2.9776,-3.8062,0,0.51718,2.3594,0,0,0,1.7511,5171
-75.892,228.61,0,0.0010664,-0.0026285,0,-0.0026285,0.0028964,0,0,0,0,0.065052,-0.0796,0,0.0044559,0.037473,0,0,0,0.037741,67.782,109.36,0,0.041912,-0.075688,0,-0.075688,0.13836,0,0,0,0,2.7944,-3.7557,0,0.50342,2.4057,0,0,0,1.7169,5172
-25.786,42.402,0,0.016092,0.0004036,0,0.0004036,-0.018641,0,0,0,0,0.096102,0.05499,0,0.041002,-0.13156,0,0,0,-0.012141,-137.36,39.982,0,0.2808,0.028992,0,0.028992,0.36682,0,0,0,0,5.7784,-2.3949,0,2.6944,7.1327,0,0,0,3.0839,11089
-49.639,52.575,0,0.00067262,0.010017,0,0.010017,0.006134,0,0,0,0,-0.0010082,0.026856,0,0.081699,0.10249,0,0,0,0.032412,-135.72,86.598,0,0.15764,0.092652,0,0.092652,0.35936,0,0,0,0,3.1171,-2.1492,0,2.9747,6.3761,0,0,0,2.4619,13166
-35.841,46.746,0,0.0018115,-0.0018202,0,-0.0018202,0.0057126,0,0,0,0,0.10096,-0.075889,0,0.0075229,0.13677,0,0,0,0.071658,-137.09,60.468,0,0.038792,-0.072617,0,-0.072617,0.2418,0,0,0,0,3.704,-3.873,0,-0.25991,6.6102,0,0,0,2.6723,26852
