"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
0.94826,30.244,0,-0.026713,0.00070958,0,0.00070958,0.023214,0,0,0,0,-0.39947,-0.042246,0,-0.059094,0.30238,0,0,0,-0.033325,-107.16,122.24,0,-0.014061,0.091256,0,0.091256,0.78097,0,0,0,0,6.5395,-2.4398,0,3.742,29.624,0,0,0,7.3039,1306
27.538,202.11,0,-0.00037663,-0.0034005,0,-0.0034005,0.0075082,0,0,0,0,0.077616,-0.11948,0,-0.017906,0.13909,0,0,0,0.06792,155.71,137.46,0,0.038115,-0.083727,0,-0.083727,0.1787,0,0,0,0,3.2017,-3.7582,0,-0.25331,4.2674,0,0,0,2.0649,2299
31.122,203.95,0,0.0067805,-0.0038226,0,-0.0038226,0.003685,0,0,0,0,0.20481,-0.10682,0,0.019267,0.12292,0,0,0,0.099671,161.41,130.9,0,0.16404,-0.09832,0,-0.09832,0.066931,0,0,0,0,5.6689,-3.016,0,0.15197,2.5613,0,0,0,2.1998,2592
2.7093,23.609,0,-0.019148,0.0051687,0,0.0051687,0.022061,0,0,0,0,-0.24961,0.01521,0,0.033399,0.35819,0,0,0,0.027741,-110.82,112.31,0,0.016105,0.1588,0,0.1588,0.72412,0,0,0,0,6.7972,-0.084127,0,5.6206,27.769,0,0,0,7.0498,4475
2.3588,25.257,0,-0.0085678,0.0031772,0,0.0031772,0.02257,0,0,0,0,0.0029707,-0.03329,0,0.04763,0.46722,0,0,0,0.13335,-109.9,114.79,0,0.023648,0.14973,0,0.14973,0.73265,0,0,0,0,7.1002,-0.49036,0,5.4844,28.229,0,0,0,7.2029,4476
1.9485,26.911,0,-0.011188,0.0023914,0,0.0023914,0.02287,0,0,0,0,-0.053274,-0.043662,0,0.025946,0.44718,0,0,0,0.11126,-108.99,117.27,0,0.015781,0.1359,0,0.1359,0.74829,0,0,0,0,7.0107,-1.082,0,5.1224,28.768,0,0,0,7.2768,4477
1.483,28.57,0,-0.022924,0.0027876,0,0.0027876,0.022745,0,0,0,0,-0.32342,-0.019139,0,-0.017521,0.33245,0,0,0,-0.0017009,-108.08,119.75,0,0.0016288,0.12898,0,0.12898,0.74522,0,0,0,0,6.5586,-1.3198,0,4.8284,28.354,0,0,0,7.1128,4478
33.973,206.02,0,0.014694,0.0040936,0,0.0040936,-0.011391,0,0,0,0,0.2217,0.090196,0,0.12,-0.10999,0,0,0,0.031461,167.05,125.25,0,0.30247,-0.012327,0,-0.012327,-0.0031372,0,0,0,0,8.8493,-0.9618,0,2.0814,2.6407,0,0,0,2.8508,4882
32.118,204.75,0,0.0067805,-0.0038226,0,-0.0038226,0.003685,0,0,0,0,0.20481,-0.10682,0,0.019267,0.12292,0,0,0,0.099671,163.6,129.25,0,0.16404,-0.09832,0,-0.09832,0.066931,0,0,0,0,5.6689,-3.016,0,0.15197,2.5613,0,0,0,2.1998,5083
29.072,203.09,0,-0.0008043,-0.0049781,0,-0.0049781,0.0062602,0,0,0,0,0.066631,-0.12394,0,-0.048719,0.10065,0,0,0,0.051961,158.63,134.55,0,0.039822,-0.087864,0,-0.087864,0.17542,0,0,0,0,3.2488,-3.7262,0,-0.36474,4.2268,0,0,0,2.0499,5084
