"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-10.618,71.262,0,-0.032781,-0.0093552,0,-0.0093552,0.023849,0,0,0,0,-0.41992,-0.23454,0,-0.35461,0.17727,0,0,0,-0.085066,-107.16,122.24,0,-0.021888,0.017088,0,0.017088,2.4056,0,0,0,0,19.449,-58.029,0,10.089,124.73,0,0,0,22.702,1306
-164.52,487.92,0,0.0014634,-0.0024895,0,-0.0024895,0.0078567,0,0,0,0,0.07736,-0.20002,0,0.086031,0.048649,0,0,0,0.088763,155.71,137.46,0,0.071633,-0.1621,0,-0.1621,0.39931,0,0,0,0,5.9843,-14.279,0,4.0982,2.0716,0,0,0,4.4852,2299
-158.31,496.92,0,0.0073043,-0.0034267,0,-0.0034267,0.0047472,0,0,0,0,0.15828,-0.18256,0,0.16196,0.053699,0,0,0,0.11478,161.41,130.9,0,0.36434,-0.21341,0,-0.21341,0.17663,0,0,0,0,11.865,-10.753,0,9.1752,0.37454,0,0,0,5.1521,2592
-1.2357,57.6,0,-0.020064,-0.0013569,0,-0.0013569,0.024275,0,0,0,0,-0.2124,-0.17984,0,-0.11658,0.35356,0,0,0,0.0401,-110.82,112.31,0,0.022106,0.27266,0,0.27266,2.2438,0,0,0,0,15.889,-38.007,0,20.602,120.77,0,0,0,21.58,4475
-3.2751,61.108,0,0.0032432,-0.0017277,0,-0.0017277,0.024642,0,0,0,0,0.29436,-0.29173,0,0.10936,0.562,0,0,0,0.26557,-109.9,114.79,0,0.054237,0.2323,0,0.2323,2.2862,0,0,0,0,17.949,-42.824,0,20,123.18,0,0,0,22.29,4476
-5.5284,64.556,0,0.003303,-0.0025609,0,-0.0025609,0.024598,0,0,0,0,0.29885,-0.31249,0,0.10379,0.55092,0,0,0,0.26573,-108.99,117.27,0,0.037072,0.17115,0,0.17115,2.326,0,0,0,0,18.357,-48.468,0,17.474,123.72,0,0,0,22.506,4477
-7.9758,67.934,0,-0.031542,-0.0061202,0,-0.0061202,0.024198,0,0,0,0,-0.41311,-0.20261,0,-0.30017,0.21546,0,0,0,-0.069937,-108.08,119.75,0,-0.010821,0.14151,0,0.14151,2.3077,0,0,0,0,16.697,-49.437,0,15.185,120.46,0,0,0,21.875,4478
-153.95,505.22,0,0.014338,0.012295,0,0.012295,-0.013951,0,0,0,0,0.024829,0.25917,0,0.27549,-0.0087434,0,0,0,0.0036795,167.05,125.25,0,0.90111,0.13487,0,0.13487,0.024888,0,0,0,0,22.961,-3.7838,0,28.597,9.6946,0,0,0,8.819,4882
-156.91,500.05,0,0.0073043,-0.0034267,0,-0.0034267,0.0047472,0,0,0,0,0.15828,-0.18256,0,0.16196,0.053699,0,0,0,0.11478,163.6,129.25,0,0.36434,-0.21341,0,-0.21341,0.17663,0,0,0,0,11.865,-10.753,0,9.1752,0.37454,0,0,0,5.1521,5083
-162.03,492.23,0,0.0027348,-0.0047763,0,-0.0047763,0.0056817,0,0,0,0,0.11545,-0.17635,0,0.076347,0.010715,0,0,0,0.080158,158.63,134.55,0,0.10991,-0.1999,0,-0.1999,0.36503,0,0,0,0,7.4326,-13.91,0,4.2507,1.6623,0,0,0,4.5232,5084
