"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-0.31647,39.461,0,-0.028718,-0.0017587,0,-0.0017587,0.023595,0,0,0,0,-0.42812,-0.091722,0,-0.12616,0.28153,0,0,0,-0.048791,-107.16,122.24,0,-0.016581,0.095022,0,0.095022,1.0793,0,0,0,0,8.8472,-7.1655,0,5.2058,44.986,0,0,0,10.121,1306
8.9214,271.17,0,0.00021701,-0.0030241,0,-0.0030241,0.0077248,0,0,0,0,0.089902,-0.14067,0,0.0074853,0.13154,0,0,0,0.075636,155.71,137.46,0,0.045917,-0.10253,0,-0.10253,0.22984,0,0,0,0,4.0984,-5.7527,0,0.26163,4.8764,0,0,0,2.6263,2299
13.47,274.21,0,0.0068665,-0.0037329,0,-0.0037329,0.0040499,0,0,0,0,0.20469,-0.12574,0,0.05017,0.11661,0,0,0,0.10397,161.41,130.9,0,0.20942,-0.12498,0,-0.12498,0.090681,0,0,0,0,7.4948,-4.5113,0,1.1696,2.8738,0,0,0,2.8581,2592
2.6423,31.032,0,-0.020984,0.0037109,0,0.0037109,0.02275,0,0,0,0,-0.28169,-0.024013,0,-0.0081779,0.35291,0,0,0,0.016822,-110.82,112.31,0,0.018682,0.19406,0,0.19406,1.0036,0,0,0,0,8.9214,-2.864,0,8.2971,42.358,0,0,0,9.7359,4475
2.0332,33.138,0,-0.0052423,0.0016144,0,0.0016144,0.023199,0,0,0,0,0.087921,-0.091825,0,0.04454,0.50627,0,0,0,0.17101,-109.9,114.79,0,0.030181,0.18012,0,0.18012,1.017,0,0,0,0,9.4263,-3.6776,0,8.0811,43.132,0,0,0,9.9732,4476
1.3366,35.243,0,-0.0081874,0.0007422,0,0.0007422,0.023419,0,0,0,0,0.024621,-0.10242,0,0.016995,0.48004,0,0,0,0.14506,-108.99,117.27,0,0.020283,0.1582,0,0.1582,1.0379,0,0,0,0,9.3393,-4.8276,0,7.4273,43.88,0,0,0,10.078,4477
0.55822,37.347,0,-0.025335,0.00081283,0,0.00081283,0.023326,0,0,0,0,-0.36375,-0.063593,0,-0.075217,0.31521,0,0,0,-0.019128,-108.08,119.75,0,3.5421e-05,0.14743,0,0.14743,1.0324,0,0,0,0,8.6624,-5.213,0,6.8899,43.124,0,0,0,9.8327,4478
17.001,277.38,0,0.015142,0.006439,0,0.006439,-0.01256,0,0,0,0,0.19625,0.14048,0,0.17348,-0.10949,0,0,0,0.024589,167.05,125.25,0,0.42126,0.0079645,0,0.0079645,-0.0020141,0,0,0,0,12.653,-1.2249,0,4.9589,3.7667,0,0,0,3.9928,4882
14.692,275.42,0,0.0068665,-0.0037329,0,-0.0037329,0.0040499,0,0,0,0,0.20469,-0.12574,0,0.05017,0.11661,0,0,0,0.10397,163.6,129.25,0,0.20942,-0.12498,0,-0.12498,0.090681,0,0,0,0,7.4948,-4.5113,0,1.1696,2.8738,0,0,0,2.8581,5083
10.846,272.73,0,-0.00029364,-0.0050978,0,-0.0050978,0.006082,0,0,0,0,0.082732,-0.13891,0,-0.03452,0.081415,0,0,0,0.055127,158.63,134.55,0,0.053205,-0.11234,0,-0.11234,0.22133,0,0,0,0,4.3295,-5.7022,0,0.076031,4.7582,0,0,0,2.6146,5084
