"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
5.1215,8.3532,0,-0.014015,0.012503,0,0.012503,0.023777,0,0,0,0,-0.095474,0.20069,0,0.1858,0.43668,0,0,0,0.092979,-107.16,122.24,0,0.0022891,0.068585,0,0.068585,0.21675,0,0,0,0,2.2355,1.5755,0,1.2075,6.1948,0,0,0,2.0861,1306
33.024,-34.8,0,-0.00076235,-0.0069432,0,-0.0069432,0.006321,0,0,0,0,0.015547,-0.059528,0,-0.10771,0.16569,0,0,0,0.05294,155.71,137.46,0,0.019554,-0.039092,0,-0.039092,0.057213,0,0,0,0,0.85393,-0.18104,0,-0.8761,1.7603,0,0,0,0.73111,2299
31.353,-36.638,0,0.0096606,-0.0060868,0,-0.0060868,-0.0056293,0,0,0,0,0.14755,-0.095518,0,-0.13341,-0.015514,0,0,0,0.038393,161.41,130.9,0,0.07168,-0.031175,0,-0.031175,0.0046026,0,0,0,0,1.6735,-0.25733,0,-1.0003,0.91543,0,0,0,0.7265,2592
3.9779,6.4059,0,-0.0087365,0.015375,0,0.015375,0.020406,0,0,0,0,-0.005104,0.23318,0,0.22401,0.40892,0,0,0,0.11114,-110.82,112.31,0,0.020843,0.086937,0,0.086937,0.19363,0,0,0,0,2.5166,1.775,0,1.5884,5.7106,0,0,0,2.0426,4475
4.2582,6.8866,0,-0.0096591,0.015524,0,0.015524,0.020826,0,0,0,0,-0.022324,0.23601,0,0.22645,0.40986,0,0,0,0.10635,-109.9,114.79,0,0.019297,0.087104,0,0.087104,0.19786,0,0,0,0,2.5201,1.797,0,1.5911,5.8257,0,0,0,2.0681,4476
4.5436,7.3706,0,-0.010722,0.015135,0,0.015135,0.021571,0,0,0,0,-0.039674,0.23218,0,0.22129,0.41695,0,0,0,0.10333,-108.99,117.27,0,0.016573,0.085728,0,0.085728,0.20417,0,0,0,0,2.5122,1.8062,0,1.5609,5.9895,0,0,0,2.1024,4477
4.8354,7.86,0,-0.01055,0.014645,0,0.014645,0.021365,0,0,0,0,-0.037808,0.22533,0,0.21414,0.41331,0,0,0,0.10299,-108.08,119.75,0,0.016282,0.084369,0,0.084369,0.20256,0,0,0,0,2.4867,1.7811,0,1.5304,5.9304,0,0,0,2.0842,4478
30.003,-38.373,0,0.0097001,-0.0061914,0,-0.0061914,-0.0055076,0,0,0,0,0.1471,-0.096256,0,-0.13773,-0.010482,0,0,0,0.039929,167.05,125.25,0,0.071238,-0.035958,0,-0.035958,0.0092726,0,0,0,0,1.6727,-0.28627,0,-1.1138,1.0534,0,0,0,0.76677,4882
30.985,-37.304,0,0.0096606,-0.0060868,0,-0.0060868,-0.0056293,0,0,0,0,0.14755,-0.095518,0,-0.13341,-0.015514,0,0,0,0.038393,163.6,129.25,0,0.07168,-0.031175,0,-0.031175,0.0046026,0,0,0,0,1.6735,-0.25733,0,-1.0003,0.91543,0,0,0,0.7265,5083
32.258,-35.743,0,-0.00086921,-0.0061351,0,-0.0061351,0.0070128,0,0,0,0,0.022623,-0.045,0,-0.097456,0.17754,0,0,0,0.058511,158.63,134.55,0,0.013925,-0.034085,0,-0.034085,0.059829,0,0,0,0,0.76093,-0.10532,0,-0.76246,1.7466,0,0,0,0.70242,5084
