"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
48.991,51.952,0,0.013189,0.0061229,0,0.0061229,0.026034,0,0,0,0,0.52397,-0.11561,0,0.24257,0.76206,0,0,0,0.37355,-1.8326,172.2,0,0.58916,0.41625,0,0.41625,0.63777,0,0,0,0,25.988,5.6047,0,22.007,35.151,0,0,0,11.685,1263
197.33,296.41,0,-0.0097432,-0.002095,0,-0.002095,0.01231,0,0,0,0,-0.068096,-0.15279,0,-0.095713,0.13673,0,0,0,0.024447,212.33,30.639,0,-0.0015765,-0.063236,0,-0.063236,0.48054,0,0,0,0,4.4767,-11.417,0,1.7704,11.363,0,0,0,4.5615,1754
192.39,295.98,0,-0.008895,-0.005364,0,-0.005364,0.011009,0,0,0,0,-0.033403,-0.17306,0,-0.12626,0.090972,0,0,0,0.020136,211.25,36.117,0,0.014077,-0.10686,0,-0.10686,0.46427,0,0,0,0,5.4367,-11.831,0,1.1424,10.542,0,0,0,4.5557,1755
188.07,295.68,0,-0.0044835,-0.0083003,0,-0.0083003,0.0084502,0,0,0,0,0.052922,-0.1927,0,-0.1099,0.054508,0,0,0,0.037778,210.63,40.8,0,0.059165,-0.16771,0,-0.16771,0.41534,0,0,0,0,7.1473,-11.928,0,0.47807,8.9972,0,0,0,4.5191,1756
50.334,55.891,0,0.016166,0.0078411,0,0.0078411,0.016483,0,0,0,0,0.45937,-0.11227,0,0.32706,0.55738,0,0,0,0.31094,2.2615,173.6,0,0.80284,0.3752,0,0.3752,0.33171,0,0,0,0,29.046,3.4224,0,26.003,24.292,0,0,0,10.805,4236
52.167,63.078,0,0.019837,0.0044151,0,0.0044151,0.0075229,0,0,0,0,0.44008,-0.13626,0,0.34436,0.35138,0,0,0,0.26057,9.2301,176.33,0,0.97604,0.21529,0,0.21529,0.11001,0,0,0,0,32.309,-0.91367,0,27.808,15.227,0,0,0,10.343,4379
51.401,60.522,0,0.019837,0.0044151,0,0.0044151,0.0075229,0,0,0,0,0.44008,-0.13626,0,0.34436,0.35138,0,0,0,0.26057,6.7223,175.86,0,0.97604,0.21529,0,0.21529,0.11001,0,0,0,0,32.309,-0.91367,0,27.808,15.227,0,0,0,10.343,4380
194.87,296.2,0,-0.0097432,-0.002095,0,-0.002095,0.01231,0,0,0,0,-0.068096,-0.15279,0,-0.095713,0.13673,0,0,0,0.024447,211.79,33.378,0,-0.0015765,-0.063236,0,-0.063236,0.48054,0,0,0,0,4.4767,-11.417,0,1.7704,11.363,0,0,0,4.5615,4418
190.24,295.85,0,-0.008895,-0.005364,0,-0.005364,0.011009,0,0,0,0,-0.033403,-0.17306,0,-0.12626,0.090972,0,0,0,0.020136,210.94,38.458,0,0.014077,-0.10686,0,-0.10686,0.46427,0,0,0,0,5.4367,-11.831,0,1.1424,10.542,0,0,0,4.5557,4419
48.666,48.596,0,-0.061177,0.0020852,0,0.0020852,0.0057219,0,0,0,0,-0.60629,0.10293,0,-0.25278,-0.19991,0,0,0,-0.26407,-7.3707,170.25,0,1.1369,0.49857,0,0.49857,0.65837,0,0,0,0,23.85,0.92886,0,22.105,23.272,0,0,0,8.5489,9667
