"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
20.466,15.862,0,0.013135,0.0076467,0,0.0076467,0.011843,0,0,0,0,0.42445,0.089205,0,0.139,0.41868,0,0,0,0.23789,-1.8326,172.2,0,0.21123,0.12818,0,0.12818,0.1039,0,0,0,0,7.1836,2.376,0,3.1025,5.2571,0,0,0,3.0012,1263
99.914,67.716,0,-0.0070012,-0.0025607,0,-0.0025607,0.012128,0,0,0,0,-0.041955,-0.082853,0,-0.046639,0.21226,0,0,0,0.048825,212.33,30.639,0,-0.0027536,-0.030055,0,-0.030055,0.19134,0,0,0,0,1.8396,-1.6515,0,-0.1744,5.1047,0,0,0,1.7961,1754
98.433,68.312,0,-0.0064119,-0.004363,0,-0.004363,0.011433,0,0,0,0,-0.029279,-0.10575,0,-0.070434,0.19617,0,0,0,0.047817,211.25,36.117,0,0.00074741,-0.039862,0,-0.039862,0.18941,0,0,0,0,1.9549,-1.8207,0,-0.3379,5.0546,0,0,0,1.811,1755
97.131,68.851,0,-0.0041142,-0.0064745,0,-0.0064745,0.0098091,0,0,0,0,0.014462,-0.13015,0,-0.092321,0.17473,0,0,0,0.054237,210.63,40.8,0,0.013956,-0.06044,0,-0.06044,0.17273,0,0,0,0,2.2277,-2.0622,0,-0.68733,4.6532,0,0,0,1.778,1756
21.417,16.884,0,0.016948,0.0068544,0,0.0068544,0.0062148,0,0,0,0,0.45561,0.063625,0,0.15727,0.32188,0,0,0,0.2206,2.2615,173.6,0,0.28085,0.1024,0,0.1024,0.049703,0,0,0,0,8.7329,1.657,0,3.2319,4.3901,0,0,0,3.1481,4236
22.981,18.794,0,0.019686,0.0040728,0,0.0040728,0.0017435,0,0,0,0,0.47733,0.01995,0,0.14427,0.23656,0,0,0,0.20409,9.2301,176.33,0,0.33232,0.065352,0,0.065352,0.014533,0,0,0,0,10.035,0.76287,0,3.1711,3.7962,0,0,0,3.3034,4379
22.383,18.096,0,0.019686,0.0040728,0,0.0040728,0.0017435,0,0,0,0,0.47733,0.01995,0,0.14427,0.23656,0,0,0,0.20409,6.7223,175.86,0,0.33232,0.065352,0,0.065352,0.014533,0,0,0,0,10.035,0.76287,0,3.1711,3.7962,0,0,0,3.3034,4380
99.181,68.013,0,-0.0070012,-0.0025607,0,-0.0025607,0.012128,0,0,0,0,-0.041955,-0.082853,0,-0.046639,0.21226,0,0,0,0.048825,211.79,33.378,0,-0.0027536,-0.030055,0,-0.030055,0.19134,0,0,0,0,1.8396,-1.6515,0,-0.1744,5.1047,0,0,0,1.7961,4418
97.785,68.588,0,-0.0064119,-0.004363,0,-0.004363,0.011433,0,0,0,0,-0.029279,-0.10575,0,-0.070434,0.19617,0,0,0,0.047817,210.94,38.458,0,0.00074741,-0.039862,0,-0.039862,0.18941,0,0,0,0,1.9549,-1.8207,0,-0.3379,5.0546,0,0,0,1.811,4419
20.017,14.915,0,-0.039655,-0.0061326,0,-0.0061326,-0.0023072,0,0,0,0,-0.45505,-0.014615,0,-0.095768,-0.21884,0,0,0,-0.19982,-7.3707,170.25,0,0.36129,0.13351,0,0.13351,0.22986,0,0,0,0,6.8991,1.0477,0,2.5746,5.6334,0,0,0,2.815,9667
