"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,5.41560572572922,0.3033570109422,-62.6625451543592,180,117.337454845641
1,5.44121546639444,0.303801102820367,-62.6874081911367,180,117.312591808863
2,5.46770378108072,0.304271710452848,-62.7120794751345,180,117.287920524865
3,5.49510460090352,0.304768238090565,-62.7366139817652,180,117.263386018235
4,5.52341056745067,0.305293603627303,-62.7608046833216,180,117.239195316678
5,5.55265997529589,0.305840874243762,-62.7850433249399,180,117.21495667506
6,5.58281848594462,0.306409018982633,-62.8092796510855,180,117.190720348915
7,5.61389871881375,0.307009788096066,-62.8328792846787,180,117.167120715321
8,5.64591481135058,0.307623182732371,-62.8568721450536,180,117.143127854946
9,5.6788728062759,0.308265051192385,-62.8803959820645,180,117.119604017936
10,5.71276786903126,0.308944014270098,-62.9029488229295,180,117.097051177071
11,5.74765883974016,0.309622992737277,-62.9265264706553,180,117.073473529345
12,5.78351265080958,0.310332543552617,-62.9494294168738,180,117.050570583126
13,5.82031950750829,0.311059754847147,-62.9722726801712,180,117.027727319829
14,5.85815827622164,0.311815899188182,-62.9945522209682,180,117.005447779032
15,5.89694924630217,0.312587274512887,-63.0168084550627,180,116.983191544937
16,5.93685044453961,0.313375349755327,-63.0391718473812,180,116.960828152619
17,5.97772124091397,0.314191142209866,-63.0607964590671,180,116.939203540933
18,6.0196529358927,0.3150195321938,-63.0825689488803,180,116.91743105112
19,6.06269856061157,0.315861545057087,-63.1044681429322,180,116.895531857068
20,6.10681346364743,0.316730077359789,-63.1257047304867,180,116.874295269513
21,6.15198838926248,0.31762515776411,-63.1462171345906,180,116.853782865409
22,6.19829247017937,0.318512337834867,-63.167852705233,180,116.832147294767
23,6.24581553612431,0.3194362035264,-63.1883704612101,180,116.81162953879
24,6.29443551589959,0.320367258738933,-63.2090780601134,180,116.790921939887
25,6.34420641164866,0.321316095497062,-63.2294538576193,180,116.770546142381
26,6.39524215980188,0.322293081362081,-63.2490673257771,180,116.750932674223
27,6.44769824072324,0.323264054447659,-63.2698462104606,180,116.730153789539
28,6.50148067472357,0.324235631365044,-63.2912572937218,180,116.708742706278
29,6.55584815037521,0.325261709750142,-63.3094842554319,180,116.690515744568
30,6.61268246410325,0.326325537775848,-63.327801570415,180,116.672198429585
31,6.66999553499178,0.32738956768411,-63.3455224927378,180,116.654477507262
32,6.72904370307766,0.328417780447108,-63.3660656498372,180,116.633934350163
33,6.78946508049941,0.329489273322701,-63.3848198426532,180,116.615180157347
34,6.851168156782,0.330550014252247,-63.4044162126565,180,116.595583787344
35,6.91512165588185,0.331703830285255,-63.4205841438219,180,116.579415856178
36,6.97987019866058,0.332769089992628,-63.4409173896651,180,116.559082610335
37,7.04593613057305,0.333878197029779,-63.4591594186585,180,116.540840581342
38,7.11419198821098,0.335032337450389,-63.4761774622676,180,116.523822537732
39,7.18415274070403,0.33618152588947,-63.4939229323987,180,116.506077067601
40,7.25545953870966,0.337332432764704,-63.5116032581788,180,116.488396741821
41,7.32882964411174,0.338523592575357,-63.5279476786405,180,116.472052321359
42,7.40400929043354,0.339762138599978,-63.5422497223883,180,116.457750277612
