"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,0.379864950563672,-5.89158239659766,-101.166814677502,180,78.8331853224983
2,0.380064356223516,-5.85015755273364,-101.109877353973,180,78.8901226460275
4,0.380277120265576,-5.80726232089161,-101.050254613101,180,78.9497453868986
6,0.380498576785704,-5.76357811877725,-100.988729012554,180,79.0112709874463
8,0.380728976017543,-5.71891963262006,-100.924916982584,180,79.0750830174164
10,0.380968835383482,-5.67368598281485,-100.859433240457,180,79.1405667595433
12,0.381216175960339,-5.6279347561129,-100.792206678738,180,79.2077933212618
14,0.381471632474848,-5.58223536752247,-100.724211812788,180,79.2757881872119
16,0.38173513112432,-5.53635221779191,-100.654992676676,180,79.3450073233243
18,0.382006282031066,-5.49038639465634,-100.584668440168,180,79.4153315598319
20,0.382284531972509,-5.44453579133496,-100.513541526204,180,79.4864584737963
22,0.382569584535044,-5.39872495672379,-100.441430701045,180,79.5585692989552
24,0.382861532888598,-5.35305918249672,-100.36851332345,180,79.6314866765505
26,0.383159186006112,-5.30766833470377,-100.294963469579,180,79.7050365304215
28,0.38346499311019,-5.26298202096078,-100.221752017097,180,79.7782479829026
30,0.383775037058594,-5.21836680030482,-100.147431043202,180,79.8525689567983
32,0.384090905405982,-5.17403417525471,-100.072487200132,180,79.9275127998676
34,0.384410752061261,-5.13022710755013,-99.9973298857133,180,80.0026701142867
36,0.384740107710378,-5.08659775110904,-99.9215109198225,180,80.0784890801775
38,0.38507120645813,-5.04376332533244,-99.8459617653561,180,80.1540382346439
40,0.38541116566054,-5.00112240483016,-99.7697601136819,180,80.2302398863181
42,0.385753257738944,-4.95884229675035,-99.6929286678218,180,80.3070713321782
44,0.386100929193077,-4.91651694493546,-99.6147172497142,180,80.3852827502858
46,0.386456482446826,-4.87475112980746,-99.5365965237124,180,80.4634034762876
48,0.386812315142914,-4.83544979450961,-99.4626906151886,180,80.5373093848114
50,0.387176177117197,-4.79612091590168,-99.3876749730662,180,80.6123250269338
52,0.387545911528531,-4.75513834281661,-99.3074602655449,180,80.6925397344551
54,0.387916165247876,-4.71551578291523,-99.2289795633036,180,80.7710204366964
56,0.388293931045167,-4.67596308932933,-99.1494720242782,180,80.8505279757218
58,0.388675841547599,-4.63813717680662,-99.0729588476557,180,80.9270411523443
60,0.389064603600512,-4.59922300418419,-98.9924671182027,180,81.0075328817973
62,0.389451845536563,-4.56172580928666,-98.9139919815081,180,81.0860080184919
64,0.389848155483652,-4.52631715129893,-98.8399889497876,180,81.1600110502124
66,0.390252100680752,-4.48762191706545,-98.7560498222078,180,81.2439501777922
68,0.390661182975877,-4.45087683215963,-98.6760087632772,180,81.3239912367228
70,0.391073659555473,-4.41593657207613,-98.5995866699678,180,81.4004133300322
72,0.39148882061224,-4.37921700677544,-98.5167716603821,180,81.4832283396179
74,0.391915112860419,-4.34544433168952,-98.4413390994012,180,81.5586609005988
76,0.392339500093234,-4.31115594580623,-98.3628606113391,180,81.6371393886609
78,0.392771264735945,-4.2766770314745,-98.282662201326,180,81.717337798674
80,0.393209182662006,-4.24197433798673,-98.2005220850712,180,81.7994779149288
82,0.393646081540115,-4.20897623435429,-98.1219227420818,180,81.8780772579182
84,0.394095276237807,-4.17552267937226,-98.0410119103485,180,81.9589880896515
86,0.394543679343921,-4.14257487778349,-97.960075043664,180,82.039924956336
88,0.39500288244953,-4.11118682235676,-97.883097972073,180,82.116902027927
90,0.395461112932717,-4.07790944516005,-97.79847956007,180,82.20152043993
92,0.395931976293637,-4.04689280511299,-97.7202725829307,180,82.2797274170693
94,0.396399593815164,-4.0139631951804,-97.6340175760265,180,82.3659824239735
96,0.396871877187281,-3.98338062850766,-97.5542596448887,180,82.4457403551113
98,0.397355342185626,-3.95286616070818,-97.4737814822564,180,82.5262185177436
100,0.397836542727582,-3.92190124972586,-97.3900820101935,180,82.6099179898065
102,0.398325478209561,-3.8921755514042,-97.3095492440154,180,82.6904507559846
104,0.398822831629502,-3.86250877060748,-97.2281252819911,180,82.7718747180089
106,0.399321433708362,-3.83266199631481,-97.144560036174,180,82.855439963826
108,0.399826982860719,-3.80375112509766,-97.0632074047785,180,82.9367925952215
110,0.400339774573207,-3.7745596870462,-96.9796268018605,180,83.0203731981395
112,0.40085059924573,-3.74557341478425,-96.8951368285419,180,83.1048631714581
114,0.401372060697842,-3.71740823828608,-96.8127415267336,180,83.1872584732664
116,0.401892752806185,-3.68933141836196,-96.7291066460604,180,83.2708933539396
118,0.402425244264735,-3.6628319955513,-96.6507548482289,180,83.3492451517711
120,0.40296171439623,-3.63456626537562,-96.5640526078303,180,83.4359473921697
122,0.403502551610589,-3.60731907873738,-96.4800734700263,180,83.5199265299737
124,0.404043467344378,-3.58036009590128,-96.3957202471172,180,83.6042797528828
126,0.404592025395434,-3.5531988232315,-96.3093211390654,180,83.6906788609346
128,0.405148165555797,-3.52681351200347,-96.2249758481833,180,83.7750241518167
130,0.405703199332634,-3.50027758228825,-96.1383562906806,180,83.8616437093194
132,0.406268771439109,-3.47532192418749,-96.0575623522419,180,83.9424376477581
134,0.406834438172835,-3.44972626597935,-95.9724699277735,180,84.0275300722265
136,0.407407507373063,-3.4248052853921,-95.88921140879,180,84.11078859121
138,0.407984021569836,-3.39926389186523,-95.8017757203086,180,84.1982242796914
140,0.408569676258009,-3.37477030955241,-95.7180124292562,180,84.2819875707438
142,0.40916112155133,-3.35051602673058,-95.6341314569282,180,84.3658685430718
144,0.409746265560283,-3.32541867690671,-95.5444132972285,180,84.4555867027715
146,0.410347477301697,-3.30158295309757,-95.4598968332726,180,84.5401031667274
148,0.410945700791579,-3.27756084586376,-95.3727942250806,180,84.6272057749194
150,0.411551411767164,-3.25388363914413,-95.2861797606079,180,84.7138202393921
152,0.412167979156383,-3.23070462683216,-95.2010235907642,180,84.7989764092358
154,0.412776559908744,-3.20767841016832,-95.1147182927401,180,84.8852817072599
156,0.413404070365464,-3.18507545682499,-95.0299735389509,180,84.9700264610491
158,0.414029827189475,-3.16257588963285,-94.9441664889203,180,85.0558335110797
160,0.414662394946206,-3.13954426485656,-94.8543556770398,180,85.1456443229602
162,0.415297966125576,-3.11740142351432,-94.7678110020746,180,85.2321889979254
164,0.415931594790305,-3.09536271118174,-94.6801966151838,180,85.3198033848162
166,0.416573650969747,-3.07301622490248,-94.5897526116855,180,85.4102473883145
168,0.417228746143126,-3.05158091192885,-94.5033822323773,180,85.4966177676227
170,0.417879349063924,-3.03030306430826,-94.4161529403933,180,85.5838470596067
172,0.418540627112439,-3.00925457989446,-94.3292201182383,180,85.6707798817617
174,0.419207986520593,-2.98758130864185,-94.237451607191,180,85.762548392809
176,0.419876952448822,-2.9665995738823,-94.1481571196237,180,85.8518428803763
178,0.420547460793604,-2.94694702356446,-94.065231018801,180,85.934768981199
180,0.421229415814855,-2.92576991695585,-93.9723229141322,180,86.0276770858678
182,0.421909695729414,-2.90587369399962,-93.8854459288342,180,86.1145540711658
184,0.422598956307133,-2.88576431576726,-93.7962022052386,180,86.2037977947614
186,0.423297346026784,-2.86583327002214,-93.7069575845753,180,86.2930424154247
188,0.423990983635658,-2.84593184726635,-93.6161146823321,180,86.3838853176679
190,0.424696166592618,-2.8266738756184,-93.5283570300059,180,86.4716429699941
192,0.425403493355419,-2.80698008104677,-93.4363877019056,180,86.5636122980944
194,0.426124908557854,-2.78849193188384,-93.3513762026009,180,86.6486237973991
196,0.42684347384571,-2.76907745020936,-93.2586686789039,180,86.7413313210961
198,0.427564016413028,-2.75035832410198,-93.1690998111666,180,86.8309001888334
200,0.428298064865513,-2.73167546500242,-93.0789065552029,180,86.9210934447971
202,0.429009515333621,-2.71288524409559,-92.9853391920285,180,87.0146608079715
204,0.429760195470713,-2.69502000379099,-92.8984964129819,180,87.1015035870181
206,0.430498843680677,-2.67687746389898,-92.8076631007514,180,87.1923368992486
208,0.431239719643807,-2.6585185004707,-92.7138670776146,180,87.2861329223854
210,0.431993622116075,-2.64104978839916,-92.625500856853,180,87.374499143147
212,0.43275722342611,-2.62338862728827,-92.534731807065,180,87.465268192935
214,0.433514867839089,-2.60528111348537,-92.4388621259237,180,87.5611378740763
216,0.434290388981387,-2.58784991219704,-92.3472554028041,180,87.6527445971959
218,0.43505810294026,-2.57106122090745,-92.2585686905132,180,87.7414313094868
220,0.435828399006003,-2.55400603075321,-92.1665221841708,180,87.8334778158292
222,0.436614824976104,-2.53670513637636,-92.0718333704162,180,87.9281666295838
224,0.437399632537921,-2.51971687229813,-91.9779084800855,180,88.0220915199145
226,0.438185253456828,-2.50312543802076,-91.8855877200746,180,88.1144122799254
228,0.438981363012519,-2.48677818711508,-91.7942008538703,180,88.2057991461297
230,0.439800571345715,-2.47029351872749,-91.7013164943649,180,88.2986835056351
