"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,0.379864950563672,-5.89158239659766,-101.166814677502,180,78.8331853224983
2,0.37758930832201,-6.023425160975,-101.259815472141,180,78.7401845278589
4,0.375231705811343,-6.16872830786605,-101.359682481186,180,78.6403175188137
6,0.372796763430595,-6.32829901881948,-101.465644048798,180,78.534355951202
8,0.370292501308855,-6.50293574911582,-101.576938527499,180,78.4230614725008
10,0.367730244287531,-6.69373149712267,-101.693223997744,180,78.3067760022563
12,0.365113329888917,-6.9017872961985,-101.813597195277,180,78.1864028047231
14,0.362446220610324,-7.12799162204963,-101.936840247629,180,78.0631597523707
16,0.359739064277627,-7.3743689901567,-102.063161455873,180,77.9368385441271
18,0.356995973912044,-7.64336519939822,-102.192551038645,180,77.8074489613552
20,0.354217308411317,-7.93724497958295,-102.32426283663,180,77.6757371633701
22,0.35140976174568,-8.25871667025572,-102.45796994992,180,77.5420300500798
24,0.348575356980666,-8.61046673026902,-102.592771922148,180,77.4072280778516
26,0.345719299934316,-8.99744526770921,-102.729278121114,180,77.2707218788859
28,0.342841756733204,-9.42536821066581,-102.867621453618,180,77.1323785463819
30,0.339942636164156,-9.89770495072108,-103.005869720724,180,76.9941302792765
32,0.337028786707572,-10.4221854765742,-103.14459315772,180,76.8554068422797
34,0.334100486097791,-11.0099744627044,-103.284750133742,180,76.7152498662582
36,0.331157700048231,-11.6681031686744,-103.424194305613,180,76.5758056943873
38,0.328202452999923,-12.4110050385843,-103.563384231553,180,76.436615768447
40,0.325232407882896,-13.2546782056333,-103.701694699437,180,76.2983053005629
42,0.322256566061721,-14.2195989598781,-103.839146993824,180,76.1608530061763
44,0.319275324704893,-15.3326423878899,-103.97543499298,180,76.0245650070204
46,0.316280107419537,-16.6179783387529,-104.107460643675,180,75.8925393563247
48,0.313280895742612,-18.1259059914838,-104.236989720393,180,75.7630102796067
50,0.310275484468704,-19.8905783675298,-104.359709877731,180,75.6402901222693
52,0.307264169059059,-21.9758137864745,-104.474894702167,180,75.5251052978334
54,0.304243606765311,-24.4091007850117,-104.576047545513,180,75.4239524544873
56,0.301225921094965,-27.1757694404767,-104.656273111208,180,75.3437268887922
58,0.298202079953027,-29.9987216411795,-104.69545625054,180,75.3045437494596
60,0.29517252146376,-31.947449819793,-104.652299295346,180,75.3477007046545
62,0.292153351753122,-30.579345632742,-104.412891854796,180,75.5871081452036
64,0.289112640935783,-21.2869090338662,-103.435630490096,180,76.5643695099037
66,0.286082810844919,-0.582397045376592,-46.1813106626579,180,133.818689337342
68,0.283054050261965,20.5781962338783,71.4135128295296,0,71.4135128295296
70,0.280017221391235,30.9676828374719,72.5073015170138,0,72.5073015170138
72,0.276984071305065,32.4569146614893,72.7533870209876,0,72.7533870209876
74,0.27395021812832,30.3243214708047,72.7909341911158,0,72.7909341911158
76,0.270924233290453,27.2886468560378,72.7423992179243,0,72.7423992179243
78,0.267886506492131,24.40783801437,72.6572296078092,0,72.6572296078092
80,0.264852023082564,21.9100258504447,72.5524604405718,0,72.5524604405718
82,0.261819148450195,19.7176942401946,72.4248796216998,0,72.4248796216998
84,0.258780819982093,17.8960140534436,72.2929654756572,0,72.2929654756572
86,0.255752154926314,16.3266499889084,72.149029075314,0,72.149029075314
88,0.252737012496656,14.9844055769999,71.9982247996341,0,71.9982247996341
90,0.249704873457958,13.8278414157495,71.8433646485079,0,71.8433646485079
