"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,10.1009031002773,-3.27607973993495,-157.371645028467,180,22.6283549715334
2,10.1301022347938,-3.30160675714006,-157.511613695958,180,22.4883863040423
4,10.1541934550715,-3.32777456767538,-157.649980921053,180,22.3500190789472
6,10.1702228546428,-3.35448380884358,-157.784607303976,180,22.2153926960236
8,10.1745354347808,-3.38154901400424,-157.912604309731,180,22.0873956902692
10,10.1628992285883,-3.40889673270132,-158.031297235047,180,21.9687027649533
12,10.1300967808078,-3.43636545994883,-158.137003020631,180,21.8629969793687
14,10.0701673294929,-3.46393164466798,-158.226074190772,180,21.7739258092282
16,9.97606411542447,-3.4913778471239,-158.293031136492,180,21.7069688635081
18,9.83946907435253,-3.51871251586106,-158.331992250345,180,21.6680077496552
20,9.6508949959662,-3.54590512192875,-158.335003874555,180,21.6649961254454
22,9.39983129055758,-3.57280996991492,-158.290941002674,180,21.7090589973263
24,9.07495140968736,-3.59962878185093,-158.186116932117,180,21.8138830678827
26,8.66362855174206,-3.62603679632961,-157.997806001638,180,22.0021939983621
28,8.1517313344466,-3.65211418458347,-157.693221648626,180,22.3067783513743
30,7.52787132245325,-3.67782151538722,-157.222152280858,180,22.7778477191423
32,6.78106811966538,-3.70321872881826,-156.499625913275,180,23.5003740867249
34,5.90231401087186,-3.72815979534954,-155.36902459848,180,24.6309754015197
36,4.88992947579745,-3.75289766380839,-153.521860235133,180,26.4781397648671
38,3.74681834327468,-3.77711400688701,-150.227499916794,180,29.7725000832059
40,2.48375093871158,-3.80132355680044,-143.330800108045,180,36.6691998919549
42,1.12258579251642,-3.82464292949486,-123.652666534406,180,56.3473334655939
44,-0.306790456415261,-3.84782259649111,-58.3763217856208,180,121.623678214379
46,-1.76571940745898,-3.87081359405323,-15.039387523814,0,-15.039387523814
48,-3.21281132559414,-3.89280095309476,-2.88207194474102,0,-2.88207194474102
50,-4.60434723807813,-3.91446688611986,2.07689352658009,0,2.07689352658009
52,-5.90104838633144,-3.93619042859547,4.63652981402197,0,4.63652981402197
54,-7.07113358400425,-3.95709025235063,6.13294554427333,0,6.13294554427333
56,-8.09093249907697,-3.97736811335614,7.06717999078831,0,7.06717999078831
58,-8.94931441886934,-3.99789621685292,7.66753209588764,0,7.66753209588764
60,-9.64418996282758,-4.01751816133686,8.05763539758919,0,8.05763539758919
62,-10.1806055063351,-4.03671311923957,8.30362934363417,0,8.30362934363417
64,-10.5721662607656,-4.05496594968629,8.44993894617984,0,8.44993894617984
66,-10.833789970269,-4.07468160889314,8.51521424573263,0,8.51521424573263
68,-10.9827461908036,-4.09185717310789,8.53066156607388,0,8.53066156607388
70,-11.0367574423057,-4.11001232542013,8.49760160365816,0,8.49760160365816
72,-11.013293005627,-4.12723678132433,8.43169129358142,0,8.43169129358142
74,-10.9275039024393,-4.14300376836996,8.34127206715398,0,8.34127206715398
76,-10.7922246091227,-4.15935309215241,8.224722338693,0,8.224722338693
78,-10.6191414629971,-4.17545707378664,8.08870312278908,0,8.08870312278908
80,-10.4177363983043,-4.19180294921136,7.93470973372756,0,7.93470973372756
82,-10.1962284912496,-4.20663333411163,7.7707412681219,0,7.7707412681219
84,-9.96089126653397,-4.22063837316442,7.59648785234279,0,7.59648785234279
86,-9.71710227456236,-4.23309802043745,7.41581307945436,0,7.41581307945436
88,-9.46841509497363,-4.24684117449928,7.22111751127814,0,7.22111751127814
90,-9.21858460421126,-4.25899949220736,7.02248547884679,0,7.02248547884679
92,-8.96945383582197,-4.27394615247131,6.80732065927867,0,6.80732065927867
94,-8.72280381691376,-4.28439300477515,6.59797876290507,0,6.59797876290507
96,-8.4810270292608,-4.29722847961647,6.37533551891607,0,6.37533551891607
98,-8.24499212612193,-4.30864008760732,6.15115742193296,0,6.15115742193296
100,-8.01354084942015,-4.31803033030116,5.92599807521113,0,5.92599807521113
102,-7.7908965523853,-4.32838638649928,5.69475981256707,0,5.69475981256707
104,-7.57331002366793,-4.33836589592411,5.45808094212601,0,5.45808094212601
106,-7.36400759132608,-4.34745417180398,5.2206222621688,0,5.2206222621688
108,-7.161046214008,-4.35598398240464,4.97969575232504,0,4.97969575232504
110,-6.96512416367287,-4.36289856872671,4.73925507666119,0,4.73925507666119
112,-6.77665142850996,-4.37240014582238,4.48810146591326,0,4.48810146591326
114,-6.59530854105776,-4.37832253076354,4.24387177294442,0,4.24387177294442
