"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,2.71552549676798,-1.07689120089237,-116.903877374059,180,63.096122625941
2.5,2.72643604207662,-1.07032499231722,-116.803494136307,180,63.1965058636931
5,2.73795778413073,-1.063475382226,-116.697942967834,180,63.302057032166
7.5,2.75005808620002,-1.05639739606509,-116.588244552714,180,63.4117554472856
10,2.76273267865686,-1.04907405182276,-116.473682958569,180,63.5263170414308
12.5,2.77597516158571,-1.04150500041748,-116.353963695383,180,63.6460363046167
15,2.78976061762713,-1.03373143516111,-116.229813964704,180,63.770186035296
17.5,2.80409209703749,-1.02574832922146,-116.10088456816,180,63.89911543184
20,2.81890229799145,-1.01759927680418,-115.967731950442,180,64.0322680495582
22.5,2.83430627188459,-1.00922050816274,-115.829072202109,180,64.1709277978906
25,2.85016057133417,-1.0007594019813,-115.68794691945,180,64.3120530805497
27.5,2.86658923220223,-0.992125957347183,-115.542381167106,180,64.4576188328936
30,2.88352574962985,-0.983397171573648,-115.393967176498,180,64.6060328235018
32.5,2.90094336950035,-0.974476162748435,-115.239521279074,180,64.7604787209256
35,2.91893677600251,-0.965504523353358,-115.083564263733,180,64.9164357362669
37.5,2.93744759498545,-0.956368055660534,-114.922174346456,180,65.0778256535445
40,2.95659288653743,-0.947123641052113,-114.757517161769,180,65.2424828382306
42.5,2.97627496298489,-0.937848668690402,-114.591162802091,180,65.4088371979091
45,2.99653932768669,-0.928385005857606,-114.418369772456,180,65.5816302275445
47.5,3.01741394188698,-0.918975149177404,-114.246544584376,180,65.7534554156244
50,3.03893832867175,-0.909362502437644,-114.067781986651,180,65.9322180133488
52.5,3.06101239267218,-0.899708333703391,-113.886317236925,180,66.1136827630747
55,3.08390040188562,-0.889968979204872,-113.702042875231,180,66.297957124769
57.5,3.1073228950665,-0.880093078408135,-113.511546434533,180,66.4884535654669
60,3.13159105983607,-0.870216612813204,-113.320672108498,180,66.6793278915023
62.5,3.1565650518856,-0.860257939868701,-113.125820648832,180,66.8741793511679
65,3.18231194345717,-0.850201237284455,-112.926584111076,180,67.0734158889236
67.5,3.20876904818155,-0.840153083642779,-112.725965550109,180,67.2740344498914
70,3.23623209836823,-0.830079460662861,-112.524150528609,180,67.4758494713906
72.5,3.26441423127452,-0.819838936957162,-112.314643997454,180,67.6853560025464
75,3.29360187782121,-0.809526035092867,-112.101786060184,180,67.8982139398162
77.5,3.3237271990306,-0.799250183349095,-111.888792918877,180,68.1112070811233
80,3.35449744901279,-0.788895574596988,-111.670052136532,180,68.3299478634676
82.5,3.38663164885432,-0.7783884638828,-111.446033409128,180,68.5539665908716
85,3.4197712937654,-0.767928963580846,-111.221873899075,180,68.7781261009254
87.5,3.45387906017881,-0.75734983345582,-110.991170075757,180,69.008829924243
90,3.48932981847902,-0.74679781040695,-110.760628592864,180,69.2393714071355
92.5,3.52596473419859,-0.736158935468027,-110.525090638673,180,69.4749093613273
95,3.56368571666079,-0.725412243744481,-110.283027237161,180,69.7169727628391
97.5,3.60287172537651,-0.714690111733975,-110.040683984119,180,69.9593160158808
100,3.64316581299888,-0.703881605906881,-109.792112392233,180,70.2078876077668
102.5,3.68522164363582,-0.693015308472884,-109.540688767024,180,70.4593112329762
105,3.72860637570225,-0.6821510689756,-109.286663763132,180,70.7133362368684
107.5,3.77386009654675,-0.671286929855418,-109.031753189291,180,70.9682468107087
110,3.82037473929433,-0.660249497989712,-108.766435489995,180,71.2335645100053
112.5,3.86898819563586,-0.649818959786104,-108.524742359864,180,71.4752576401359
115,3.91924834005443,-0.638597184120011,-108.248513562495,180,71.7514864375055
117.5,3.97141832680704,-0.627126227981543,-107.959677655377,180,72.0403223446229
120,4.02594955315646,-0.616162810522237,-107.690515674175,180,72.3094843258254
122.5,4.08226222057306,-0.604260122735628,-107.378636643202,180,72.6213633567979
125,4.14113140381439,-0.593580327277409,-107.116654050091,180,72.8833459499092
127.5,4.20237583442533,-0.581933098810746,-106.811342999585,180,73.1886570004153
130,4.26622017854268,-0.571035298141219,-106.535949153773,180,73.4640508462274
132.5,4.33262420405762,-0.559170436850811,-106.215958733524,180,73.7840412664758
135,4.40204638354224,-0.548037702101522,-105.925892728003,180,74.0741072719966
137.5,4.47432677765406,-0.536308330242916,-105.606621908111,180,74.3933780918891
140,4.55046816185506,-0.52523217912546,-105.315729351679,180,74.684270648321
142.5,4.62978513276027,-0.513292452790648,-104.982851272617,180,75.0171487273826
145,4.71304339656726,-0.502030745757953,-104.678860008322,180,75.3211399916782
147.5,4.80001225335298,-0.490624618774937,-104.365446136629,180,75.6345538633708
150,4.89125103676189,-0.478689818767884,-104.025265514372,180,75.9747344856278
152.5,4.98708302913644,-0.467177062484108,-103.702434349952,180,76.2975656500479
155,5.08772677735225,-0.455314275219403,-103.360633117429,180,76.6393668825706
157.5,5.19420482684081,-0.443690596227027,-103.029029658546,180,76.9709703414542
160,5.30606769655476,-0.431414846029537,-102.663109838286,180,77.3368901617143
162.5,5.42402723956892,-0.419375557334565,-102.305958548588,180,77.6940414514124
165,5.54921864467131,-0.407737618137549,-101.967189482069,180,78.0328105179313
167.5,5.68152506108399,-0.39623255089158,-101.632748882605,180,78.3672511173953
170,5.82163042733007,-0.383738928374382,-101.246993577893,180,78.7530064221067
172.5,5.97048724672897,-0.371927107121613,-100.893288706948,180,79.1067112930517
175,6.12881510287492,-0.359984192561307,-100.531144684968,180,79.4688553150323
177.5,6.29778757292337,-0.347988974739015,-100.164894311612,180,79.835105688388
180,6.4782222602006,-0.335057972861166,-99.7487286429641,180,80.2512713570359
182.5,6.67072150068943,-0.322938737214856,-99.371621691465,180,80.628378308535
185,6.87795147840598,-0.310985843320212,-99.0025635907323,180,80.9974364092677
187.5,7.10053882113666,-0.298553528144768,-98.6066876880444,180,81.3933123119556
190,7.34039279372677,-0.286286682412536,-98.2179230423043,180,81.7820769576957
192.5,7.59946493917301,-0.273531909674167,-97.8016411318304,180,82.1983588681696
195,7.8806459203518,-0.261129882976391,-97.4030456683733,180,82.5969543316267
197.5,8.18648626267901,-0.24842821293651,-96.9871305141087,180,83.0128694858913
200,8.5197128383313,-0.235695852212366,-96.5678754535211,180,83.4321245464789
202.5,8.88541260249657,-0.222691913241486,-96.1331730407457,180,83.8668269592543
205,9.28781530651473,-0.210252651490138,-95.7283970027673,180,84.2716029972327
207.5,9.73191818393294,-0.197094152649923,-95.2829359784755,180,84.7170640215245
210,10.2244638395006,-0.18432651874616,-94.8578762164491,180,85.1421237835509
212.5,10.7746217341604,-0.17101742874467,-94.4022223751994,180,85.5977776248006
215,11.3921156180744,-0.158095339968567,-93.9672748157626,180,86.0327251842374
217.5,12.0895096531846,-0.144285172380134,-93.4817373057886,180,86.5182626942114
220,12.8826965363082,-0.131235371155724,-93.0379078728253,180,86.9620921271747
