"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
0,0.379864950563672,-5.89158239659766,-101.166814677502,180,78.8331853224983
2,0.380153881186027,-5.84903785596864,-101.11253757226,180,78.8874624277402
4,0.38051079358388,-5.80395644019866,-101.056492904252,180,78.9435070957483
6,0.380932895325765,-5.75686792445874,-100.99921514215,180,79.0007848578499
8,0.381419460756139,-5.70762195183503,-100.940220827338,180,79.0597791726622
10,0.38196938233572,-5.657007313522,-100.880603890754,180,79.1193961092463
12,0.382583047547106,-5.60431571921577,-100.818967330894,180,79.1810326691059
14,0.383259143243747,-5.55029856193169,-100.756352032312,180,79.2436479676884
16,0.383992422693235,-5.49554388856566,-100.693388067612,180,79.3066119323878
18,0.384788810708053,-5.43950545783769,-100.629212049088,180,79.3707879509119
20,0.385636435279552,-5.38230219775724,-100.56325169057,180,79.4367483094304
22,0.38654237851059,-5.3245752904042,-100.496904999296,180,79.5030950007045
24,0.387506513914048,-5.26682551613125,-100.431023697208,180,79.5689763027924
26,0.388518285368966,-5.20863268874477,-100.364143066449,180,79.6358569335514
28,0.389588979287615,-5.14926652708247,-100.295161820426,180,79.7048381795737
30,0.390703218826119,-5.08856888493132,-100.222723429324,180,79.7772765706759
32,0.391871893619902,-5.02923757462766,-100.152954482794,180,79.8470455172056
34,0.393088568869858,-4.97208818689426,-100.087449106667,180,79.9125508933333
36,0.394357539321106,-4.91127709623978,-100.013328070429,180,79.9866719295712
38,0.395673625231291,-4.85155023526831,-99.9407204647499,180,80.0592795352501
40,0.397039549037868,-4.79261881765129,-99.8691282296154,180,80.1308717703846
42,0.398448327577262,-4.73561358903851,-99.8009843619708,180,80.1990156380292
44,0.399909334838825,-4.67717949308929,-99.7285614374128,180,80.2714385625872
46,0.401413485214492,-4.61691887326019,-99.6500093470735,180,80.3499906529265
48,0.402970387439732,-4.55877910190687,-99.5757030229445,180,80.4242969770555
50,0.404572455672067,-4.50158090336716,-99.5023531045972,180,80.4976468954028
52,0.40622209572401,-4.44345630403623,-99.4249638596147,180,80.5750361403853
54,0.407917688632039,-4.38819408343503,-99.3538418620543,180,80.6461581379457
