"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
242,0.610148771931422,-2.97976624025452,-102.837815444768,180,77.1621845552321
244,0.61394118079265,-2.95565827972089,-102.855045884992,180,77.1449541150079
246,0.617723915700901,-2.92664252064223,-102.839911008975,180,77.1600889910251
248,0.621635131196103,-2.89799993382056,-102.828744407459,180,77.1712555925409
250,0.625522121824428,-2.87483469981481,-102.846860097519,180,77.1531399024807
252,0.629443758194218,-2.84606249750727,-102.828537667685,180,77.1714623323149
254,0.633488893933487,-2.82869096888913,-102.884263317845,180,77.1157366821551
256,0.637491810581681,-2.79330451286385,-102.81986442185,180,77.1801355781496
258,0.641630494439391,-2.7742753362857,-102.863542741398,180,77.1364572586023
260,0.645756800618331,-2.74023479287319,-102.803971754133,180,77.1960282458672
262,0.649946326726278,-2.72078638830173,-102.841266181303,180,77.158733818697
264,0.654183732778285,-2.69112249571296,-102.807387881077,180,77.1926121189225
266,0.658446639451531,-2.66741184725422,-102.811988562867,180,77.188011437133
268,0.662770994734079,-2.64496713405529,-102.824833870547,180,77.1751661294528
270,0.667201398386132,-2.6224366407993,-102.838186014889,180,77.1618139851109
272,0.671559876425138,-2.59825609292009,-102.83333034925,180,77.1666696507498
274,0.676093301468207,-2.57666720831975,-102.851217268948,180,77.1487827310517
276,0.680609945085815,-2.54800595985837,-102.811384493867,180,77.1886155061332
278,0.685166720103115,-2.5237566083012,-102.802454162241,180,77.1975458377589
280,0.689781728285796,-2.50177715624301,-102.809828868736,180,77.1901711312642
282,0.694550187253913,-2.47642312594688,-102.79265767889,180,77.2073423211097
284,0.6992375197151,-2.45526367888711,-102.802200331769,180,77.1977996682311
286,0.704033105148565,-2.42981248117867,-102.776982578174,180,77.2230174218256
288,0.708874408830404,-2.40942326691096,-102.791589376993,180,77.2084106230069
290,0.713810716795072,-2.38766468186885,-102.794777511055,180,77.2052224889453
292,0.718805603505699,-2.36355568157846,-102.775989713979,180,77.2240102860214
294,0.723777931317501,-2.34010172354428,-102.757627924115,180,77.2423720758852
296,0.728905691971229,-2.3175444751614,-102.748748760503,180,77.2512512394972
298,0.734041332758728,-2.29851449820684,-102.768103546907,180,77.2318964530925
300,0.739216868290684,-2.27874610864389,-102.778753297212,180,77.2212467027878
302,0.74449461839664,-2.25673287772506,-102.768468922802,180,77.2315310771984
304,0.74985758805048,-2.23347474792113,-102.745045117996,180,77.254954882004
306,0.755193364038423,-2.21267958376799,-102.739712476519,180,77.2602875234805
308,0.760652153373749,-2.19410508010544,-102.756593582021,180,77.2434064179789
310,0.766229785875238,-2.16922390205443,-102.710975715157,180,77.2890242848433
312,0.771832457477494,-2.15048096686673,-102.723120423045,180,77.2768795769553
314,0.777512521129071,-2.12959556147757,-102.712043076358,180,77.2879569236416
316,0.783249110984242,-2.10670952410237,-102.677320188031,180,77.3226798119688
318,0.789014376245687,-2.08835992766226,-102.686766470399,180,77.3132335296011
320,0.794932930770797,-2.06717397896111,-102.666866059424,180,77.3331339405761
322,0.800876418376227,-2.04804992767871,-102.665575366271,180,77.3344246337291
324,0.806868256974303,-2.02546993727373,-102.622824984535,180,77.3771750154654
326,0.81296502680268,-2.00529635472591,-102.605416618538,180,77.3945833814625
328,0.819144770542074,-1.98980662727447,-102.640103830626,180,77.3598961693737
330,0.825407278156961,-1.96717763751123,-102.590347568934,180,77.4096524310664
332,0.831754306822246,-1.94937992282974,-102.595055229535,180,77.4049447704645
334,0.838155067589963,-1.93129779535199,-102.593713803588,180,77.4062861964117
336,0.844632666284034,-1.90821889023692,-102.528792214517,180,77.4712077854826
338,0.851249305276463,-1.88918594140097,-102.512521273899,180,77.4874787261009
340,0.857909188859855,-1.87155579488027,-102.510345731077,180,77.4896542689228
342,0.864678478378276,-1.8547320926747,-102.51743245719,180,77.48256754281
344,0.871519777929828,-1.83346801935948,-102.464104251575,180,77.5358957484246
346,0.878451989622025,-1.81810940837778,-102.485995912861,180,77.5140040871385
348,0.88547775670752,-1.79855888326372,-102.450085403778,180,77.5499145962222
350,0.892606998962854,-1.78135072852943,-102.443699886359,180,77.5563001136409
