"time","basal_slope","apical_slope","raw_angle","correction","final_angle"
326,1.45058366103039,-0.291552954483326,-71.672687291337,180,108.327312708663
328,1.4735236401382,-0.278380337467056,-71.3935616907444,180,108.606438309256
330,1.49717166599206,-0.265508234979551,-71.1294378827801,180,108.87056211722
332,1.52135576570315,-0.251823210120664,-70.8172620107326,180,109.182737989267
334,1.54632205154354,-0.239490487054411,-70.5775472284954,180,109.422452771505
336,1.57205257436986,-0.225514821112161,-70.2475661342506,180,109.752433865749
338,1.59860099746111,-0.212284279633384,-69.9571595663343,180,110.042840433666
340,1.62592091188023,-0.199639714978713,-69.6970672569288,180,110.302932743071
342,1.65405357103473,-0.185815594449213,-69.3702721027243,180,110.629727897276
344,1.68316468806838,-0.172843907137497,-69.0909891885317,180,110.909010811468
346,1.71325408614055,-0.15928211131888,-68.7787165563222,180,111.221283443678
348,1.74429857582753,-0.145642626974248,-68.4609558613948,180,111.539044138605
350,1.77640951588402,-0.132774787425386,-68.1865903079931,180,111.813409692007
352,1.80951703197958,-0.119441051551644,-67.8846838752313,180,112.115316124769
354,1.843917844667,-0.105974251111797,-67.577281274968,180,112.422718725032
356,1.87971113441543,-0.0924843032048767,-67.2711021675038,180,112.728897832496
358,1.9162443126418,-0.0787009900769382,-66.9419688954709,180,113.058031104529
360,1.95486492427514,-0.0652623361091422,-66.6422056176614,180,113.357794382339
362,1.99444628709175,-0.0515776436618052,-66.3237312587773,180,113.676268741223
364,2.03578119702848,-0.0377540973970621,-66.0013023557137,180,113.998697644286
366,2.07856641839488,-0.0237118191947975,-65.6660873537661,180,114.333912646234
368,2.12356285272184,-0.009763607851858,-65.343334885065,180,114.656665114935
370,2.16979971598341,0.00387966150003082,-65.0340585746336,180,114.965941425366
372,2.21857168531107,0.0179947409650686,-64.7060726258359,180,115.293927374164
374,2.26903197336481,0.032303159416467,-64.3659258795753,180,115.634074120425
376,2.32205635019949,0.0460765735266723,-64.0626107000118,180,115.937389299988
378,2.37758761610777,0.0605725188010358,-63.7223368277133,180,116.277663172287
380,2.43512515117014,0.0750648468172997,-63.381328122151,180,116.618671877849
382,2.49611895619499,0.0898483513034431,-63.0337326196851,180,116.966267380315
384,2.55979405322027,0.104337837637118,-62.7050134634247,180,117.294986536575
386,2.6267222164881,0.119107403659249,-62.3656881502973,180,117.634311849703
388,2.69685532880226,0.134683287675573,-61.9844811650312,180,118.015518834969
390,2.77107257736713,0.149743764947046,-61.6405450487411,180,118.359454951259
392,2.84921987514204,0.164898208866989,-61.2965831547001,180,118.7034168453
394,2.93174531298681,0.180322270885868,-60.9439539776601,180,119.05604602234
396,3.01907941370625,0.196351554382665,-60.5649542252154,180,119.435045774785
398,3.11219375854863,0.211951333725562,-60.2201000441995,180,119.7798999558
400,3.21057925277282,0.227358413086957,-59.890806756439,180,120.109193243561
402,3.31466612177666,0.244225904760555,-59.4875357851903,180,120.51246421481
404,3.4260870059666,0.260121692393743,-59.1478808631241,180,120.852119136876
406,3.54581178355138,0.277234844982524,-58.75510696588,180,121.24489303412
408,3.67304704453528,0.293683702658093,-58.4034949579647,180,121.596505042035
410,3.80867072728197,0.311665706558778,-57.9780789479481,180,122.021921052052
412,3.95549595610591,0.328758843739061,-57.6134388985067,180,122.386561101493
414,4.11376924370435,0.346339588113659,-57.2342005056113,180,122.765799494389
416,4.28409657030642,0.36439674190645,-56.8396146459942,180,123.160385354006
418,4.46885186876801,0.382732037648476,-56.44320130559,180,123.55679869441
420,4.66949188979028,0.40132455872875,-56.0455420430071,180,123.954457956993
422,4.88832335107329,0.420531481237206,-55.6302815452848,180,124.369718454715
424,5.12635574457362,0.439989688532981,-55.2129085304831,180,124.787091469517
426,5.38814315527519,0.459587025414059,-54.8030524305509,180,125.196947569449
428,5.67433543924362,0.47978997436504,-54.3740481182591,180,125.625951881741
430,5.99045387157343,0.500451859832651,-53.9371132007966,180,126.062886799203
432,6.33996201551383,0.522118370694574,-53.4667137104894,180,126.533286289511
434,6.72488460531419,0.543377552897035,-53.023349241859,180,126.976650758141
436,7.15226396129863,0.565162121568684,-52.5672480492752,180,127.432751950725
438,7.61882359386413,0.587792245871803,-52.0757701891955,180,127.924229810804
440,8.1326228090323,0.611575651635093,-51.5410688421366,180,128.458931157863
442,8.68423462551867,0.635185642929094,-51.008127175472,180,128.991872824528
444,9.26277157841464,0.659537902586753,-50.4319022602758,180,129.568097739724
446,9.83338433099595,0.684774520729613,-49.7909536222266,180,130.209046377773
448,10.3233186400899,0.710685418746436,-49.0662777190946,180,130.933722280905
450,10.5854036429789,0.738396665605898,-48.1612642883594,180,131.838735711641
452,10.3714088493142,0.766001104282057,-47.0404728817368,180,132.959527118263
454,9.29089568366585,0.793468996910159,-45.4258658433398,180,134.57413415666
456,6.90107068569968,0.823407666348617,-42.286637926926,180,137.713362073074
458,3.0984506470934,0.854497181997693,-31.5991374039858,180,148.400862596014
460,-1.46507958920407,0.885926678607778,97.2228337628331,0,97.2228337628331
462,-5.57905846421068,0.918995754681693,122.420992504907,0,122.420992504907
464,-8.35686265593372,0.953616131489647,126.816217420681,0,126.816217420681
466,-9.75705206536036,0.989284001417954,128.839548081791,0,128.839548081791
468,-10.1550900103775,1.02584223394304,130.106898501712,0,130.106898501712
470,-9.99020824102064,1.06396123176008,131.058849169589,0,131.058849169589
472,-9.54531679804011,1.10529497405549,131.882540555103,0,131.882540555103
474,-8.98499185064823,1.14871257126866,132.608436461303,0,132.608436461303
476,-8.39988436647337,1.19351885275493,133.252685960413,0,133.252685960413
478,-7.84086081654513,1.23943156334853,133.834569990214,0,133.834569990214
480,-7.313037448343,1.28921882875505,134.414119758117,0,134.414119758117
