"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
65.684,92.899,0,0.013888,0.0045169,0,0.0045169,0.029432,0,0,0,0,0.49859,-0.37624,0,0.37443,0.77361,0,0,0,0.41257,-1.8326,172.2,0,0.96083,0.78847,0,0.78847,1.5099,0,0,0,0,39.297,-12.08,0,65.915,100.02,0,0,0,23.531,1263
117.5,579.25,0,-0.0082055,-0.0026932,0,-0.0026932,0.0099509,0,0,0,0,0.02341,-0.1644,0,-0.10428,-0.014413,0,0,0,0.016623,212.33,30.639,0,0.0051581,-0.087812,0,-0.087812,0.5535,0,0,0,0,2.9928,-19.381,0,5.1121,0.66453,0,0,0,5.3205,1754
110.43,573.48,0,-0.006163,-0.0045858,0,-0.0045858,0.0090743,0,0,0,0,0.054849,-0.16789,0,-0.069873,-0.038113,0,0,0,0.027726,211.25,36.117,0,0.023186,-0.12823,0,-0.12823,0.53805,0,0,0,0,4.1901,-19.192,0,5.3346,0.026536,0,0,0,5.3451,1755
104.18,568.83,0,-0.0042311,-0.0071681,0,-0.0071681,0.0069287,0,0,0,0,0.094818,-0.14311,0,-0.052312,-0.077731,0,0,0,0.025691,210.63,40.8,0,0.069987,-0.19385,0,-0.19385,0.48521,0,0,0,0,6.0937,-18.081,0,6.0451,-1.5062,0,0,0,5.2876,1756
65.731,100.03,0,0.016853,0.005962,0,0.005962,0.019712,0,0,0,0,0.39108,-0.35582,0,0.46303,0.54268,0,0,0,0.34823,2.2615,173.6,0,1.346,0.72574,0,0.72574,0.76117,0,0,0,0,38.491,-8.5459,0,75.326,60.581,0,0,0,20.069,4236
64.578,112.62,0,0.020473,0.0021191,0,0.0021191,0.0099575,0,0,0,0,0.33209,-0.32946,0,0.49371,0.28796,0,0,0,0.28982,9.2301,176.33,0,1.6691,0.37931,0,0.37931,0.24009,0,0,0,0,40.488,-11.72,0,80.078,29.311,0,0,0,18.183,4379
64.781,108.17,0,0.020473,0.0021191,0,0.0021191,0.0099575,0,0,0,0,0.33209,-0.32946,0,0.49371,0.28796,0,0,0,0.28982,6.7223,175.86,0,1.6691,0.37931,0,0.37931,0.24009,0,0,0,0,40.488,-11.72,0,80.078,29.311,0,0,0,18.183,4380
113.96,576.38,0,-0.0082055,-0.0026932,0,-0.0026932,0.0099509,0,0,0,0,0.02341,-0.1644,0,-0.10428,-0.014413,0,0,0,0.016623,211.79,33.378,0,0.0051581,-0.087812,0,-0.087812,0.5535,0,0,0,0,2.9928,-19.381,0,5.1121,0.66453,0,0,0,5.3205,4418
107.3,571.16,0,-0.006163,-0.0045858,0,-0.0045858,0.0090743,0,0,0,0,0.054849,-0.16789,0,-0.069873,-0.038113,0,0,0,0.027726,210.94,38.458,0,0.023186,-0.12823,0,-0.12823,0.53805,0,0,0,0,4.1901,-19.192,0,5.3346,0.026536,0,0,0,5.3451,4419
66.61,87.016,0,-0.06632,0.0062651,0,0.0062651,0.01468,0,0,0,0,-0.52841,0.12523,0,-0.41377,-0.07985,0,0,0,-0.24591,-7.3707,170.25,0,2.0918,0.97528,0,0.97528,1.1261,0,0,0,0,34.235,-9.5366,0,67.5,50.709,0,0,0,15.323,9667
