"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-71.724,110.91,0,0.0044506,0.0041378,0,0.0041378,0.005319,0,0,0,0,0.116,-0.019562,0,0.12239,0.1794,0,0,0,0.093044,55.956,114.62,0,0.25985,0.1679,0,0.1679,0.13136,0,0,0,0,6.9183,0.53864,0,7.4471,7.5572,0,0,0,3.7258,974
-72.022,115.45,0,0.0074815,0.00090613,0,0.00090613,-0.0058244,0,0,0,0,0.099983,0.045139,0,0.073795,-0.051208,0,0,0,0.015782,62.761,116.53,0,0.34464,0.05471,0,0.05471,0.0040336,0,0,0,0,8.6615,-0.7254,0,6.4666,3.548,0,0,0,3.3207,975
-12.977,25.677,0,0.0016418,0.0032983,0,0.0032983,0.0051769,0,0,0,0,0.074971,0.013385,0,0.067206,0.14706,0,0,0,0.06494,-41.02,-53.308,0,0.034387,0.091996,0,0.091996,0.29033,0,0,0,0,3.2303,-0.30162,0,2.7848,9.3868,0,0,0,3.0925,1084
-71.849,112.45,0,0.0033162,0.0044519,0,0.0044519,0.0010104,0,0,0,0,0.051215,0.032356,0,0.097101,0.078676,0,0,0,0.041206,58.224,115.26,0,0.23947,0.12269,0,0.12269,0.063501,0,0,0,0,5.8844,0.40295,0,5.7515,4.884,0,0,0,2.8854,3211
-71.94,113.96,0,0.0054723,0.0038329,0,0.0038329,9.767e-05,0,0,0,0,0.091298,0.02351,0,0.11037,0.074085,0,0,0,0.053048,60.492,115.89,0,0.29965,0.11643,0,0.11643,0.044317,0,0,0,0,7.4303,0.24594,0,6.7068,4.9017,0,0,0,3.2759,3212
-72.247,117.3,0,0.0069443,0.00031922,0,0.00031922,-0.009505,0,0,0,0,0.062543,0.084637,0,0.042246,-0.13425,0,0,0,-0.024387,65.576,117.58,0,0.32554,0.042797,0,0.042797,-0.0021958,0,0,0,0,8.1018,-0.78745,0,5.8478,3.0929,0,0,0,3.0794,3213
-14.658,27.92,0,0.0044562,0.0036483,0,0.0036483,0.0047228,0,0,0,0,0.13179,0.0084812,0,0.09229,0.16433,0,0,0,0.087419,-39.466,-45.959,0,0.07916,0.12131,0,0.12131,0.27397,0,0,0,0,4.0822,-0.012137,0,3.8932,9.5692,0,0,0,3.3632,3296
-14.084,27.173,0,0.0029098,0.0035106,0,0.0035106,0.0049608,0,0,0,0,0.10051,0.012296,0,0.078593,0.15478,0,0,0,0.074958,-39.984,-48.409,0,0.052345,0.10724,0,0.10724,0.28082,0,0,0,0,3.5313,-0.10715,0,3.2794,9.3764,0,0,0,3.173,3297
-13.525,26.427,0,0.0029098,0.0035106,0,0.0035106,0.0049608,0,0,0,0,0.10051,0.012296,0,0.078593,0.15478,0,0,0,0.074958,-40.502,-50.859,0,0.052345,0.10724,0,0.10724,0.28082,0,0,0,0,3.5313,-0.10715,0,3.2794,9.3764,0,0,0,3.173,3298
-12.401,25.032,0,0.0019614,0.0020326,0,0.0020326,0.0061111,0,0,0,0,0.096926,-0.0049856,0,0.05031,0.16777,0,0,0,0.076881,-41.137,-55.763,0,0.034153,0.040032,0,0.040032,0.29975,0,0,0,0,3.5517,-1.1169,0,1.618,9.4262,0,0,0,3.1801,3299
