"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-39.934,75.101,0,0.0049514,0.0035951,0,0.0035951,0.0034823,0,0,0,0,0.12973,0.011017,0,0.094767,0.14027,0,0,0,0.080322,55.956,114.62,0,0.17225,0.094735,0,0.094735,0.058564,0,0,0,0,4.7182,0.76462,0,3.3699,3.7045,0,0,0,2.1982,974
-39.793,77.998,0,0.007081,0.0014868,0,0.0014868,-0.0057915,0,0,0,0,0.10032,0.043728,0,0.058709,-0.058675,0,0,0,0.012281,62.761,116.53,0,0.21297,0.041676,0,0.041676,0.0026884,0,0,0,0,5.4761,0.025145,0,2.8123,2.2613,0,0,0,2.0539,975
-7.717,16.791,0,0.0002676,0.0026841,0,0.0026841,0.0055955,0,0,0,0,0.053513,0.018434,0,0.047,0.14081,0,0,0,0.055839,-41.02,-53.308,0,0.01156,0.045649,0,0.045649,0.19352,0,0,0,0,2.0198,0.031887,0,1.1634,5.6451,0,0,0,1.9531,1084
-39.9,76.082,0,0.003799,0.0043373,0,0.0043373,-0.0010531,0,0,0,0,0.058098,0.055792,0,0.084021,0.029845,0,0,0,0.026152,58.224,115.26,0,0.16178,0.07228,0,0.07228,0.029095,0,0,0,0,4.1739,0.54993,0,2.7392,2.656,0,0,0,1.8178,3211
-39.848,77.045,0,0.0055038,0.0037006,0,0.0037006,-0.0016303,0,0,0,0,0.093666,0.046161,0,0.087141,0.029829,0,0,0,0.03689,60.492,115.89,0,0.19264,0.067696,0,0.067696,0.020534,0,0,0,0,4.989,0.45151,0,3.0027,2.7057,0,0,0,2.0302,3212
-39.803,79.191,0,0.0066907,0.0012007,0,0.0012007,-0.0083078,0,0,0,0,0.07016,0.06115,0,0.043456,-0.11928,0,0,0,-0.015401,65.576,117.58,0,0.20538,0.036004,0,0.036004,-0.0014335,0,0,0,0,5.2335,-0.022579,0,2.6043,2.0489,0,0,0,1.9424,3213
-8.7088,18.335,0,0.0024233,0.0029602,0,0.0029602,0.0052675,0,0,0,0,0.099547,0.017202,0,0.060353,0.15446,0,0,0,0.073246,-39.466,-45.959,0,0.02707,0.06225,0,0.06225,0.18486,0,0,0,0,2.2823,0.2342,0,1.5827,5.6166,0,0,0,2.0184,3296
-8.3706,17.819,0,0.0016583,0.0027039,0,0.0027039,0.0054658,0,0,0,0,0.084637,0.015882,0,0.052824,0.15111,0,0,0,0.067848,-39.984,-48.409,0,0.018316,0.053357,0,0.053357,0.18864,0,0,0,0,2.1237,0.13362,0,1.3494,5.5972,0,0,0,1.9711,3297
-8.0402,17.306,0,0.0016583,0.0027039,0,0.0027039,0.0054658,0,0,0,0,0.084637,0.015882,0,0.052824,0.15111,0,0,0,0.067848,-40.502,-50.859,0,0.018316,0.053357,0,0.053357,0.18864,0,0,0,0,2.1237,0.13362,0,1.3494,5.5972,0,0,0,1.9711,3298
-7.3709,16.343,0,0.0013966,0.0012868,0,0.0012868,0.0062073,0,0,0,0,0.089417,-0.0020833,0,0.030192,0.16317,0,0,0,0.072418,-41.137,-55.763,0,0.013489,0.012102,0,0.012102,0.19408,0,0,0,0,2.1535,-0.48691,0,0.50597,5.5809,0,0,0,1.9769,3299
