"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
115.28,4.2604,0,-0.0027766,0.022559,0,0.022559,0.010325,0,0,0,0,0.25873,0.39241,0,0.20257,-0.06928,0,0,0,0.071887,-1.8326,172.2,0,1.8277,1.513,0,1.513,1.2587,0,0,0,0,147.75,127.36,0,-37.62,6.8933,0,0,0,29.395,1263
-56.813,-295.8,0,0.016296,-0.0092051,0,-0.0092051,-0.00096605,0,0,0,0,-0.18614,0.15038,0,-0.36416,0.11543,0,0,0,0.146,212.33,30.639,0,0.67813,-0.52449,0,-0.52449,0.46037,0,0,0,0,-22.579,28.456,0,-30.231,13.386,0,0,0,10.843,1754
-47.551,-298.84,0,0.0075445,-0.0038557,0,-0.0038557,0.0090359,0,0,0,0,-0.059737,0.29043,0,-0.26721,0.053183,0,0,0,0.15791,211.25,36.117,0,0.22907,-0.32118,0,-0.32118,0.59787,0,0,0,0,-9.6742,25.279,0,-14.127,8.9552,0,0,0,7.8756,1755
-39.913,-301.8,0,0.0036871,0.0021753,0,0.0021753,0.011811,0,0,0,0,0.054136,0.32167,0,-0.19626,0.0040881,0,0,0,0.1476,210.63,40.8,0,0.072722,-0.10706,0,-0.10706,0.63851,0,0,0,0,-1.9486,23.568,0,-8.7499,5.7385,0,0,0,6.7737,1756
122.22,-0.17575,0,0.0084823,0.018425,0,0.018425,0.0069474,0,0,0,0,0.38501,0.36961,0,0.018072,0.0087308,0,0,0,0.14695,2.2615,173.6,0,2.2925,1.4244,0,1.4244,0.89637,0,0,0,0,167.74,111.85,0,-50.876,3.7633,0,0,0,30.37,4236
135.01,-8.8789,0,0.017763,0.013004,0,0.013004,-0.0031952,0,0,0,0,0.43469,0.20893,0,-0.093009,-0.039978,0,0,0,0.13874,9.2301,176.33,0,2.8883,1.0317,0,1.0317,0.36324,0,0,0,0,186.17,76.858,0,-73.895,4.5765,0,0,0,30.967,4379
131.12,-5.8224,0,0.017763,0.013004,0,0.013004,-0.0031952,0,0,0,0,0.43469,0.20893,0,-0.093009,-0.039978,0,0,0,0.13874,6.7223,175.86,0,2.8883,1.0317,0,1.0317,0.36324,0,0,0,0,186.17,76.858,0,-73.895,4.5765,0,0,0,30.967,4380
-52.185,-297.34,0,0.016296,-0.0092051,0,-0.0092051,-0.00096605,0,0,0,0,-0.18614,0.15038,0,-0.36416,0.11543,0,0,0,0.146,211.79,33.378,0,0.67813,-0.52449,0,-0.52449,0.46037,0,0,0,0,-22.579,28.456,0,-30.231,13.386,0,0,0,10.843,4418
-43.723,-300.31,0,0.0075445,-0.0038557,0,-0.0038557,0.0090359,0,0,0,0,-0.059737,0.29043,0,-0.26721,0.053183,0,0,0,0.15791,210.94,38.458,0,0.22907,-0.32118,0,-0.32118,0.59787,0,0,0,0,-9.6742,25.279,0,-14.127,8.9552,0,0,0,7.8756,4419
109.81,8.9878,0,-0.0057285,-0.019827,0,-0.019827,-0.091468,0,0,0,0,-0.497,-0.56027,0,0.12077,-0.84341,0,0,0,-0.46284,-7.3707,170.25,0,2.6281,1.0237,0,1.0237,0.81714,0,0,0,0,93.138,43.7,0,-16.172,19.85,0,0,0,16.406,9667
