"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-95.702,108.7,0,0.0036669,0.0029902,0,0.0029902,0.00070879,0,0,0,0,0.060458,0.011367,0,0.084451,0.066501,0,0,0,0.041673,55.956,114.62,0,0.20221,0.091834,0,0.091834,0.041308,0,0,0,0,4.5387,-0.0048731,0,4.6761,3.6032,0,0,0,2.3192,974
-96.638,113.09,0,0.0044924,0.0028324,0,0.0028324,-0.0030738,0,0,0,0,0.046034,0.05032,0,0.075055,-0.004948,0,0,0,0.01351,62.761,116.53,0,0.22596,0.072992,0,0.072992,0.019181,0,0,0,0,5.0567,-0.18199,0,4.7095,3.0669,0,0,0,2.3347,975
-16.39,28.544,0,-0.0080995,0.0019127,0,0.0019127,0.0068961,0,0,0,0,-0.1288,0.0030233,0,-0.0071575,0.091797,0,0,0,-0.011461,-41.02,-53.308,0,-0.0067133,0.02108,0,0.02108,0.35028,0,0,0,0,2.9263,-2.4342,0,1.2744,10.528,0,0,0,3.272,1084
-96.022,110.16,0,0.0033059,0.0034485,0,0.0034485,-0.00074586,0,0,0,0,0.037414,0.035802,0,0.078954,0.03686,0,0,0,0.024381,58.224,115.26,0,0.19836,0.083981,0,0.083981,0.03333,0,0,0,0,4.4077,-0.032453,0,4.4295,3.2813,0,0,0,2.2066,3211
-96.333,111.62,0,0.0038414,0.0032232,0,0.0032232,-0.00094655,0,0,0,0,0.048111,0.032734,0,0.081854,0.03564,0,0,0,0.02757,60.492,115.89,0,0.21249,0.082245,0,0.082245,0.029535,0,0,0,0,4.7554,-0.076731,0,4.643,3.3001,0,0,0,2.305,3212
-97.14,114.89,0,0.0042616,0.0030054,0,0.0030054,-0.0045126,0,0,0,0,0.02833,0.07101,0,0.067116,-0.034805,0,0,0,-0.00239,65.576,117.58,0,0.22185,0.06918,0,0.06918,0.015657,0,0,0,0,4.946,-0.18124,0,4.5405,2.9032,0,0,0,2.262,3213
-18.87,30.947,0,-0.0083184,0.0042979,0,0.0042979,0.0060426,0,0,0,0,-0.15081,0.039692,0,0.018382,0.080185,0,0,0,-0.021675,-39.466,-45.959,0,0.0050046,0.070352,0,0.070352,0.34585,0,0,0,0,2.8975,-1.6832,0,2.4584,10.797,0,0,0,3.3415,3296
-18.048,30.132,0,-0.0077882,0.0028909,0,0.0028909,0.0065906,0,0,0,0,-0.12825,0.016473,0,0.0058865,0.091566,0,0,0,-0.011406,-39.984,-48.409,0,-0.0028437,0.042218,0,0.042218,0.34839,0,0,0,0,2.8812,-2.1279,0,1.775,10.614,0,0,0,3.2909,3297
-17.22,29.331,0,-0.0077882,0.0028909,0,0.0028909,0.0065906,0,0,0,0,-0.12825,0.016473,0,0.0058865,0.091566,0,0,0,-0.011406,-40.502,-50.859,0,-0.0028437,0.042218,0,0.042218,0.34839,0,0,0,0,2.8812,-2.1279,0,1.775,10.614,0,0,0,3.2909,3298
-15.525,27.908,0,0.0017556,-0.0016026,0,-0.0016026,0.0068774,0,0,0,0,0.11,-0.062838,0,0.0011303,0.17211,0,0,0,0.082219,-41.137,-55.763,0,0.042152,-0.10252,0,-0.10252,0.33534,0,0,0,0,4.8725,-4.6222,0,-1.2111,10.173,0,0,0,3.5952,3299
