"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-21.028,36.832,0,0.004262,0.0025005,0,0.0025005,-0.0010674,0,0,0,0,0.084901,0.033025,0,0.050065,0.020772,0,0,0,0.030425,55.956,114.62,0,0.067179,0.026338,0,0.026338,0.007967,0,0,0,0,1.7034,0.28175,0,0.70182,0.90172,0,0,0,0.71568,974
-20.963,38.148,0,0.0046386,0.0024489,0,0.0024489,-0.0025284,0,0,0,0,0.079977,0.037225,0,0.04877,-0.0099723,0,0,0,0.020097,62.761,116.53,0,0.070224,0.023898,0,0.023898,0.0044974,0,0,0,0,1.752,0.24923,0,0.67652,0.83877,0,0,0,0.71164,975
-3.6844,8.4744,0,-0.0054658,0.00023688,0,0.00023688,0.0071542,0,0,0,0,-0.06174,-0.0058596,0,-0.0014011,0.11903,0,0,0,0.01608,-41.02,-53.308,0,-0.005384,0.0025879,0,0.0025879,0.10517,0,0,0,0,0.86282,-0.16659,0,0.11008,2.6936,0,0,0,0.9503,1084
-21.007,37.273,0,0.0041981,0.0025054,0,0.0025054,-0.0016815,0,0,0,0,0.077483,0.035465,0,0.049073,0.0058281,0,0,0,0.023967,58.224,115.26,0,0.065659,0.023321,0,0.023321,0.0053839,0,0,0,0,1.642,0.24311,0,0.64439,0.81472,0,0,0,0.67659,3211
-20.985,37.711,0,0.0044473,0.0024328,0,0.0024328,-0.0018015,0,0,0,0,0.08238,0.034519,0,0.04889,0.0052049,0,0,0,0.025198,60.492,115.89,0,0.069171,0.023067,0,0.023067,0.0047886,0,0,0,0,1.7291,0.23698,0,0.65735,0.83298,0,0,0,0.70437,3212
-20.971,38.696,0,0.0045784,0.002475,0,0.002475,-0.0029433,0,0,0,0,0.074602,0.039253,0,0.048199,-0.020207,0,0,0,0.015572,65.576,117.58,0,0.070399,0.023607,0,0.023607,0.0038555,0,0,0,0,1.7511,0.24708,0,0.6706,0.82371,0,0,0,0.70718,3213
-4.297,9.3312,0,-0.0056781,0.0020308,0,0.0020308,0.0069019,0,0,0,0,-0.071215,0.019584,0,0.023137,0.11313,0,0,0,0.011655,-39.466,-45.959,0,-0.003505,0.016718,0,0.016718,0.10652,0,0,0,0,0.90465,0.043747,0,0.35553,2.7737,0,0,0,0.9811,3296
-4.0965,9.0394,0,-0.0054859,0.00098005,0,0.00098005,0.0070658,0,0,0,0,-0.063894,0.0044906,0,0.0088704,0.11757,0,0,0,0.015046,-39.984,-48.409,0,-0.0049378,0.0082702,0,0.0082702,0.10613,0,0,0,0,0.87561,-0.085408,0,0.20901,2.7335,0,0,0,0.96376,3297
-3.8919,8.7533,0,-0.0054859,0.00098005,0,0.00098005,0.0070658,0,0,0,0,-0.063894,0.0044906,0,0.0088704,0.11757,0,0,0,0.015046,-40.502,-50.859,0,-0.0049378,0.0082702,0,0.0082702,0.10613,0,0,0,0,0.87561,-0.085408,0,0.20901,2.7335,0,0,0,0.96376,3298
-3.4585,8.2388,0,-0.0011875,-0.0029235,0,-0.0029235,0.0065168,0,0,0,0,0.036651,-0.051862,0,-0.039741,0.14172,0,0,0,0.050755,-41.137,-55.763,0,0.0076225,-0.031193,0,-0.031193,0.097827,0,0,0,0,1.167,-0.69774,0,-0.44209,2.5972,0,0,0,1.0043,3299
