"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
42.436,41.575,0,0.012865,0.007007,0,0.007007,0.023126,0,0,0,0,0.50058,-0.038548,0,0.21396,0.69624,0,0,0,0.34277,-1.8326,172.2,0,0.48941,0.33653,0,0.33653,0.4375,0,0,0,0,20.553,5.8652,0,14.782,23.134,0,0,0,8.8277,1263
186.38,252.75,0,0.0066944,-0.010096,0,-0.010096,0.0022795,0,0,0,0,0.23355,-0.18772,0,-0.025369,0.02287,0,0,0,0.085466,212.33,30.639,0,0.13496,-0.17167,0,-0.17167,0.2326,0,0,0,0,7.4376,-7.7325,0,0.24786,5.2495,0,0,0,3.5006,1754
182.14,251.91,0,0.0021139,-0.0061345,0,-0.0061345,0.0074799,0,0,0,0,0.1513,-0.18778,0,-0.0027414,0.11295,0,0,0,0.09137,211.25,36.117,0,0.058761,-0.12369,0,-0.12369,0.26953,0,0,0,0,5.072,-7.1863,0,0.3535,5.7328,0,0,0,3.1266,1755
178.48,251.35,0,0.0010082,-0.0022345,0,-0.0022345,0.0092618,0,0,0,0,0.10897,-0.16705,0,0.04258,0.16468,0,0,0,0.09781,210.63,40.8,0,0.026217,-0.08181,0,-0.08181,0.26491,0,0,0,0,3.6402,-6.3014,0,0.68321,5.4786,0,0,0,2.7727,1756
43.856,44.662,0,0.016189,0.0081926,0,0.0081926,0.013926,0,0,0,0,0.45966,-0.042656,0,0.28616,0.50667,0,0,0,0.28681,2.2615,173.6,0,0.6653,0.29356,0,0.29356,0.22106,0,0,0,0,23.768,3.771,0,17.304,16.671,0,0,0,8.4416,4236
45.973,50.316,0,0.019796,0.0045985,0,0.0045985,0.0055766,0,0,0,0,0.45339,-0.077492,0,0.29216,0.32134,0,0,0,0.24164,9.2301,176.33,0,0.80362,0.16936,0,0.16936,0.065579,0,0,0,0,26.827,0.26505,0,18.362,11.24,0,0,0,8.2781,4379
45.127,48.291,0,0.019796,0.0045985,0,0.0045985,0.0055766,0,0,0,0,0.45339,-0.077492,0,0.29216,0.32134,0,0,0,0.24164,6.7223,175.86,0,0.80362,0.16936,0,0.16936,0.065579,0,0,0,0,26.827,0.26505,0,18.362,11.24,0,0,0,8.2781,4380
184.27,252.33,0,0.0066944,-0.010096,0,-0.010096,0.0022795,0,0,0,0,0.23355,-0.18772,0,-0.025369,0.02287,0,0,0,0.085466,211.79,33.378,0,0.13496,-0.17167,0,-0.17167,0.2326,0,0,0,0,7.4376,-7.7325,0,0.24786,5.2495,0,0,0,3.5006,4418
180.3,251.63,0,0.0021139,-0.0061345,0,-0.0061345,0.0074799,0,0,0,0,0.1513,-0.18778,0,-0.0027414,0.11295,0,0,0,0.09137,210.94,38.458,0,0.058761,-0.12369,0,-0.12369,0.26953,0,0,0,0,5.072,-7.1863,0,0.3535,5.7328,0,0,0,3.1266,4419
41.955,38.879,0,-0.056502,0.00024795,0,0.00024795,0.0017992,0,0,0,0,-0.59146,0.082757,0,-0.2033,-0.23388,0,0,0,-0.26049,-7.3707,170.25,0,0.91199,0.38722,0,0.38722,0.5352,0,0,0,0,19.242,1.6021,0,14.509,17.396,0,0,0,6.8914,9667
