"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
33.45,1.9076,0,0.0016447,0.0082511,0,0.0082511,-0.0001349,0,0,0,0,0.079458,0.11488,0,0.095727,-0.030757,0,0,0,0.01438,-1.8326,172.2,0,0.38085,0.24113,0,0.24113,0.14775,0,0,0,0,15.603,8.724,0,0.19609,5.8886,0,0,0,5.0343,1263
-8.249,-191.19,0,0.017436,-0.0086439,0,-0.0086439,-0.00051637,0,0,0,0,0.093113,0.073223,0,-0.42715,0.18626,0,0,0,0.16114,212.33,30.639,0,0.80809,-0.59374,0,-0.59374,0.49736,0,0,0,0,0.40905,16.475,0,-46.156,32.739,0,0,0,12.433,1754
-2.0935,-189.5,0,0.0081041,-0.0034923,0,-0.0034923,0.0092627,0,0,0,0,0.13039,0.20861,0,-0.25704,0.22248,0,0,0,0.1654,211.25,36.117,0,0.26167,-0.34803,0,-0.34803,0.65815,0,0,0,0,1.2407,16.47,0,-19.498,25.616,0,0,0,8.7602,1755
3.1136,-188.35,0,0.0042191,0.0029571,0,0.0029571,0.012173,0,0,0,0,0.18445,0.26689,0,-0.12301,0.20564,0,0,0,0.15611,210.63,40.8,0,0.082049,-0.092684,0,-0.092684,0.71216,0,0,0,0,4.8826,17.54,0,-8.5755,21.583,0,0,0,7.5639,1756
35.641,0.64938,0,0.0047266,0.0063359,0,0.0063359,-0.00071018,0,0,0,0,0.13111,0.095458,0,0.050278,-0.0033617,0,0,0,0.038252,2.2615,173.6,0,0.46161,0.21461,0,0.21461,0.097562,0,0,0,0,17.762,7.6967,0,-0.61471,5.5208,0,0,0,5.3255,4236
39.738,-1.6086,0,0.0074374,0.0037321,0,0.0037321,-0.0036793,0,0,0,0,0.15267,0.04661,0,0.010061,-0.031274,0,0,0,0.035792,9.2301,176.33,0,0.56159,0.13791,0,0.13791,0.029137,0,0,0,0,20.215,5.2352,0,-2.415,5.1026,0,0,0,5.626,4379
38.492,-0.79763,0,0.0074374,0.0037321,0,0.0037321,-0.0036793,0,0,0,0,0.15267,0.04661,0,0.010061,-0.031274,0,0,0,0.035792,6.7223,175.86,0,0.56159,0.13791,0,0.13791,0.029137,0,0,0,0,20.215,5.2352,0,-2.415,5.1026,0,0,0,5.626,4380
-5.1594,-190.36,0,0.017436,-0.0086439,0,-0.0086439,-0.00051637,0,0,0,0,0.093113,0.073223,0,-0.42715,0.18626,0,0,0,0.16114,211.79,33.378,0,0.80809,-0.59374,0,-0.59374,0.49736,0,0,0,0,0.40905,16.475,0,-46.156,32.739,0,0,0,12.433,4418
0.51205,-188.91,0,0.0081041,-0.0034923,0,-0.0034923,0.0092627,0,0,0,0,0.13039,0.20861,0,-0.25704,0.22248,0,0,0,0.1654,210.94,38.458,0,0.26167,-0.34803,0,-0.34803,0.65815,0,0,0,0,1.2407,16.47,0,-19.498,25.616,0,0,0,8.7602,4419
31.617,3.5245,0,-0.0038708,-0.019738,0,-0.019738,-0.041932,0,0,0,0,-0.26408,-0.23217,0,-0.075266,-0.45334,0,0,0,-0.21811,-7.3707,170.25,0,0.45778,0.21337,0,0.21337,0.075397,0,0,0,0,8.6186,3.3407,0,0.76283,2.862,0,0,0,2.5389,9667
