"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
14.048,68.536,0,-0.0030308,-0.0050274,0,-0.0050274,0.0022459,0,0,0,0,-0.031016,-0.075681,0,-0.081904,0.0065612,0,0,0,-0.007476,126.35,53.123,0,0.030229,-0.051964,0,-0.051964,0.069178,0,0,0,0,1.6219,-1.3509,0,-0.4741,1.8222,0,0,0,0.94673,1444
13.485,68.284,0,-0.0023117,-0.0044523,0,-0.0044523,0.0024737,0,0,0,0,-0.014942,-0.070704,0,-0.069233,0.020892,0,0,0,0.0015426,124.92,54.921,0,0.024716,-0.048508,0,-0.048508,0.074321,0,0,0,0,1.5115,-1.3017,0,-0.45239,1.9226,0,0,0,0.94321,1445
-4.0011,11.228,0,-0.0022021,0.0049924,0,0.0049924,0.0032898,0,0,0,0,-0.028567,0.064516,0,0.068682,0.065535,0,0,0,0.010359,-92.75,19.821,0,0.024383,0.055918,0,0.055918,0.10133,0,0,0,0,1.5055,0.62128,0,1.1324,3.028,0,0,0,1.1973,3873
-4.1595,11.634,0,-0.0017315,0.0049351,0,0.0049351,0.003144,0,0,0,0,-0.01898,0.063416,0,0.06894,0.066642,0,0,0,0.013452,-91.686,22.232,0,0.025769,0.055727,0,0.055727,0.097698,0,0,0,0,1.5028,0.61595,0,1.1314,2.9408,0,0,0,1.1759,3874
-4.3248,12.034,0,-0.00095166,0.0045907,0,0.0045907,0.0031825,0,0,0,0,0.00017517,0.057493,0,0.066302,0.074473,0,0,0,0.021246,-90.623,24.643,0,0.027752,0.055625,0,0.055625,0.0947,0,0,0,0,1.5226,0.61449,0,1.1342,2.8778,0,0,0,1.1662,3875
-4.4978,12.43,0,-0.00084165,0.0045727,0,0.0045727,0.0031071,0,0,0,0,0.0018936,0.05711,0,0.066278,0.073862,0,0,0,0.021576,-89.56,27.054,0,0.028407,0.055325,0,0.055325,0.091942,0,0,0,0,1.5099,0.607,0,1.13,2.8079,0,0,0,1.1462,3876
15.168,69.147,0,-0.0046932,-0.0059846,0,-0.0059846,0.0017194,0,0,0,0,-0.070725,-0.081687,0,-0.10558,-0.023965,0,0,0,-0.028322,129.7,49.609,0,0.028526,-0.052955,0,-0.052955,0.068824,0,0,0,0,1.5798,-1.3544,0,-0.50223,1.7968,0,0,0,0.92714,3949
14.61,68.844,0,-0.0030308,-0.0050274,0,-0.0050274,0.0022459,0,0,0,0,-0.031016,-0.075681,0,-0.081904,0.0065612,0,0,0,-0.007476,128.03,51.366,0,0.030229,-0.051964,0,-0.051964,0.069178,0,0,0,0,1.6219,-1.3509,0,-0.4741,1.8222,0,0,0,0.94673,3950
12.938,68.094,0,-0.0024318,-0.0045862,0,-0.0045862,0.0023249,0,0,0,0,-0.018572,-0.071417,0,-0.07209,0.015854,0,0,0,-0.001018,123.72,56.713,0,0.024963,-0.048631,0,-0.048631,0.07316,0,0,0,0,1.5073,-1.2968,0,-0.45377,1.8934,0,0,0,0.93451,3951
