"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
11.452,148.82,0,-0.0058515,-0.0058096,0,-0.0058096,0.0023877,0,0,0,0,-0.05889,-0.072322,0,-0.12908,-0.039755,0,0,0,-0.032989,126.35,53.123,0,0.054519,-0.10064,0,-0.10064,0.15394,0,0,0,0,3.5723,-4.0871,0,-0.12725,3.3033,0,0,0,1.9854,1444
10.368,148.1,0,-0.0035328,-0.0052299,0,-0.0052299,0.001927,0,0,0,0,-0.021128,-0.071376,0,-0.096687,-0.024851,0,0,0,-0.015293,124.92,54.921,0,0.05177,-0.096308,0,-0.096308,0.15197,0,0,0,0,3.4332,-3.8952,0,-0.16754,3.3374,0,0,0,1.9404,1445
-8.789,22.547,0,-0.0022043,0.0061763,0,0.0061763,0.001696,0,0,0,0,-0.055326,0.081045,0,0.077365,0.04002,0,0,0,-0.0048417,-92.75,19.821,0,0.065164,0.12002,0,0.12002,0.19693,0,0,0,0,3.1443,0.81154,0,3.2106,6.8066,0,0,0,2.4962,3873
-9.1982,23.327,0,-0.001906,0.0059442,0,0.0059442,0.0018327,0,0,0,0,-0.04688,0.076214,0,0.075895,0.045584,0,0,0,-0.00069831,-91.686,22.232,0,0.067761,0.11995,0,0.11995,0.19119,0,0,0,0,3.144,0.80301,0,3.2234,6.6564,0,0,0,2.4662,3874
-9.6197,24.1,0,-0.00090843,0.0052497,0,0.0052497,0.0023212,0,0,0,0,-0.017353,0.06153,0,0.073146,0.063912,0,0,0,0.013455,-90.623,24.643,0,0.071173,0.11964,0,0.11964,0.18638,0,0,0,0,3.183,0.80273,0,3.2355,6.5422,0,0,0,2.4529,3875
-10.056,24.866,0,-0.0011679,0.0052371,0,0.0052371,0.0023973,0,0,0,0,-0.022892,0.061224,0,0.071533,0.063482,0,0,0,0.011709,-89.56,27.054,0,0.070859,0.11867,0,0.11867,0.18307,0,0,0,0,3.1328,0.7767,0,3.211,6.43,0,0,0,2.4184,3876
13.576,150.5,0,-0.009271,-0.0072766,0,-0.0072766,0.001862,0,0,0,0,-0.1229,-0.067601,0,-0.18861,-0.088557,0,0,0,-0.070562,129.7,49.609,0,0.050218,-0.10189,0,-0.10189,0.15535,0,0,0,0,3.4927,-4.0943,0,-0.20058,3.3039,0,0,0,1.9578,3949
12.516,149.67,0,-0.0058515,-0.0058096,0,-0.0058096,0.0023877,0,0,0,0,-0.05889,-0.072322,0,-0.12908,-0.039755,0,0,0,-0.032989,128.03,51.366,0,0.054519,-0.10064,0,-0.10064,0.15394,0,0,0,0,3.5723,-4.0871,0,-0.12725,3.3033,0,0,0,1.9854,3950
9.2942,147.5,0,-0.0038471,-0.0055013,0,-0.0055013,0.0016933,0,0,0,0,-0.027594,-0.070544,0,-0.10468,-0.03424,0,0,0,-0.020513,123.72,56.713,0,0.052365,-0.096695,0,-0.096695,0.14967,0,0,0,0,3.4303,-3.8719,0,-0.16971,3.2756,0,0,0,1.9242,3951
