"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
1.9098,116.56,0,0.014513,-0.0049437,0,-0.0049437,0.00020521,0,0,0,0,0.3539,-0.074488,0,-0.067042,0.14238,0,0,0,0.14018,144.37,141.64,0,0.26607,-0.14768,0,-0.14768,0.089484,0,0,0,0,9.1584,-3.2611,0,-3.0779,5.2584,0,0,0,3.3862,1485
3.5937,115.48,0,0.011864,-0.0048614,0,-0.0048614,0.0064491,0,0,0,0,0.35083,-0.082049,0,-0.057811,0.26557,0,0,0,0.17441,147.88,135.99,0,0.19004,-0.16046,0,-0.16046,0.17379,0,0,0,0,7.6537,-3.7664,0,-3.2096,7.035,0,0,0,3.4651,1486
-4.8455,16.297,0,-0.0025707,0.0014874,0,0.0014874,0.0073556,0,0,0,0,0.0065862,0.0055513,0,0.022221,0.15319,0,0,0,0.045571,-126.51,47.512,0,-0.0016965,0.012088,0,0.012088,0.17418,0,0,0,0,1.586,-0.28119,0,0.38554,4.7952,0,0,0,1.6427,2162
0.036537,116.77,0,0.0032753,0.0036523,0,0.0036523,-0.021052,0,0,0,0,-0.12798,0.10639,0,0.03525,-0.45023,0,0,0,-0.1693,133.14,146.23,0,0.072228,0.017199,0,0.017199,-0.018235,0,0,0,0,1.6128,0.23416,0,0.46754,0.28386,0,0,0,0.51422,5860
2.4864,116.23,0,0.012154,-0.0060662,0,-0.0060662,0.0045463,0,0,0,0,0.34059,-0.098265,0,-0.075092,0.22167,0,0,0,0.15905,145.54,139.75,0,0.19998,-0.16637,0,-0.16637,0.15566,0,0,0,0,7.8102,-3.8595,0,-3.2961,6.5702,0,0,0,3.387,5862
3.0509,115.87,0,0.012154,-0.0060662,0,-0.0060662,0.0045463,0,0,0,0,0.34059,-0.098265,0,-0.075092,0.22167,0,0,0,0.15905,146.71,137.87,0,0.19998,-0.16637,0,-0.16637,0.15566,0,0,0,0,7.8102,-3.8595,0,-3.2961,6.5702,0,0,0,3.387,5863
-5.1695,16.778,0,0.00066145,0.00062674,0,0.00062674,0.0079863,0,0,0,0,0.090444,-0.01144,0,0.018532,0.1979,0,0,0,0.08236,-126.32,50.456,0,0.0030783,0.006761,0,0.006761,0.17995,0,0,0,0,1.7707,-0.3975,0,0.30866,5.0168,0,0,0,1.7431,6120
-5.5226,17.265,0,0.00034082,-0.00023452,0,-0.00023452,0.0080955,0,0,0,0,0.085142,-0.023695,0,0.005386,0.19618,0,0,0,0.080346,-126.13,53.401,0,0.00062646,-0.0027617,0,-0.0027617,0.18405,0,0,0,0,1.7648,-0.57772,0,0.13137,5.1004,0,0,0,1.7589,6121
-5.8988,17.754,0,-0.00070191,-0.0011734,0,-0.0011734,0.0081935,0,0,0,0,0.062696,-0.036018,0,-0.010712,0.18728,0,0,0,0.071349,-125.94,56.345,0,0.00040448,-0.013279,0,-0.013279,0.18815,0,0,0,0,1.8199,-0.77203,0,-0.062019,5.2108,0,0,0,1.7958,6122
-6.2957,18.246,0,-0.0015934,-0.0023138,0,-0.0023138,0.0081699,0,0,0,0,0.042936,-0.050802,0,-0.029389,0.17679,0,0,0,0.062633,-125.75,59.289,0,0.0020529,-0.025486,0,-0.025486,0.1923,0,0,0,0,1.929,-0.99352,0,-0.28733,5.3471,0,0,0,1.851,6123
