"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
6.1947,40.789,0,-0.025036,0.0057854,0,0.0057854,0.030532,0,0,0,0,-0.30673,-4.5696e-05,0,0.033708,0.51054,0,0,0,0.052342,-107.16,122.24,0,0.0049021,0.18175,0,0.18175,1.0994,0,0,0,0,9.7795,-1.6358,0,7.6876,47.469,0,0,0,10.517,1306
30.328,243.63,0,-0.0020867,-0.0054085,0,-0.0054085,0.007406,0,0,0,0,0.060718,-0.15222,0,-0.053286,0.088759,0,0,0,0.05066,155.71,137.46,0,0.04482,-0.093499,0,-0.093499,0.17429,0,0,0,0,3.4424,-4.4726,0,0.14619,3.5316,0,0,0,2.0867,2299
34.439,247,0,0.0089429,-0.0031179,0,-0.0031179,0.0013122,0,0,0,0,0.21985,-0.097456,0,0.074205,0.078574,0,0,0,0.097668,161.41,130.9,0,0.1889,-0.076166,0,-0.076166,0.03117,0,0,0,0,5.6589,-2.598,0,1.58,1.6077,0,0,0,2.0959,2592
7.4077,32.036,0,-0.01575,0.015977,0,0.015977,0.025578,0,0,0,0,-0.16597,0.14122,0,0.20498,0.50859,0,0,0,0.0936,-110.82,112.31,0,0.091771,0.33596,0,0.33596,0.97814,0,0,0,0,11.136,3.0628,0,13.221,43.586,0,0,0,10.19,4475
7.2286,34.212,0,-0.0019104,0.010716,0,0.010716,0.027743,0,0,0,0,0.18651,0.034137,0,0.19761,0.67965,0,0,0,0.24603,-109.9,114.79,0,0.098738,0.3235,0,0.3235,1.0004,0,0,0,0,11.563,2.4562,0,13.053,44.803,0,0,0,10.468,4476
6.9648,36.394,0,-0.0051736,0.0094653,0,0.0094653,0.028789,0,0,0,0,0.12269,0.016045,0,0.1662,0.67016,0,0,0,0.2249,-108.99,117.27,0,0.074897,0.2933,0,0.2933,1.0394,0,0,0,0,11.141,1.2478,0,12.011,46.254,0,0,0,10.612,4477
6.6203,38.585,0,-0.021663,0.011777,0,0.011777,0.027905,0,0,0,0,-0.27019,0.077902,0,0.12122,0.4962,0,0,0,0.059457,-108.08,119.75,0,0.047299,0.27267,0,0.27267,1.0243,0,0,0,0,10.083,0.59018,0,10.973,44.748,0,0,0,10.205,4478
37.948,250.66,0,0.010367,-0.0036322,0,-0.0036322,-0.0047035,0,0,0,0,0.20467,-0.03991,0,0.050987,-0.036323,0,0,0,0.053942,167.05,125.25,0,0.20166,-0.081449,0,-0.081449,0.02967,0,0,0,0,6.1117,-2.7017,0,1.5107,1.7052,0,0,0,2.2032,4882
35.496,248.39,0,0.0089429,-0.0031179,0,-0.0031179,0.0013122,0,0,0,0,0.21985,-0.097456,0,0.074205,0.078574,0,0,0,0.097668,163.6,129.25,0,0.1889,-0.076166,0,-0.076166,0.03117,0,0,0,0,5.6589,-2.598,0,1.58,1.6077,0,0,0,2.0959,5083
32.112,245.31,0,-0.0039227,-0.0056379,0,-0.0056379,0.007307,0,0,0,0,0.025084,-0.14355,0,-0.080447,0.070824,0,0,0,0.032231,158.63,134.55,0,0.03151,-0.083773,0,-0.083773,0.18007,0,0,0,0,3.063,-4.3059,0,0.12292,3.6668,0,0,0,2.0151,5084
