"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-61.656,82.965,0,0.005702,0.0054878,0,0.0054878,0.0011515,0,0,0,0,0.12881,0.060941,0,0.10768,0.096627,0,0,0,0.065272,55.956,114.62,0,0.13591,0.072673,0,0.072673,0.036521,0,0,0,0,3.7526,0.81939,0,2.1192,2.5253,0,0,0,1.6422,974
-61.328,84.98,0,0.0067768,0.0045441,0,0.0045441,-0.0023366,0,0,0,0,0.12326,0.061957,0,0.093676,0.022846,0,0,0,0.042288,62.761,116.53,0,0.1425,0.056919,0,0.056919,0.017895,0,0,0,0,3.7698,0.59854,0,1.8571,2.0286,0,0,0,1.5276,975
-15.549,24.95,0,-0.0076957,0.0060275,0,0.0060275,0.014351,0,0,0,0,-0.067437,0.010359,0,0.07153,0.28611,0,0,0,0.063387,-41.02,-53.308,0,0.00024576,0.053947,0,0.053947,0.32455,0,0,0,0,2.7081,-1.5933,0,1.938,9.8932,0,0,0,3.0933,1084
-61.546,83.648,0,0.0051349,0.0062342,0,0.0062342,-0.0010988,0,0,0,0,0.092039,0.082943,0,0.11099,0.041234,0,0,0,0.038439,58.224,115.26,0,0.13296,0.066292,0,0.066292,0.027866,0,0,0,0,3.5861,0.7386,0,1.9625,2.2374,0,0,0,1.5317,3211
-61.435,84.319,0,0.0058028,0.0057848,0,0.0057848,-0.0012381,0,0,0,0,0.10751,0.076007,0,0.10794,0.042944,0,0,0,0.043473,60.492,115.89,0,0.13877,0.063853,0,0.063853,0.024709,0,0,0,0,3.7239,0.70187,0,1.9578,2.2007,0,0,0,1.5569,3212
-61.232,85.806,0,0.0064534,0.004579,0,0.004579,-0.00352,0,0,0,0,0.10456,0.068891,0,0.089868,-0.0075797,0,0,0,0.027936,65.576,117.58,0,0.14013,0.054153,0,0.054153,0.014872,0,0,0,0,3.6779,0.56806,0,1.7774,1.9139,0,0,0,1.4762,3213
-17.827,27.248,0,-0.003928,0.0084614,0,0.0084614,0.01198,0,0,0,0,-0.015384,0.043214,0,0.1234,0.27664,0,0,0,0.076682,-39.466,-45.959,0,0.019798,0.088944,0,0.088944,0.29894,0,0,0,0,2.7715,-0.96027,0,2.8012,9.4528,0,0,0,3.0356,3296
-17.07,26.486,0,-0.0056994,0.0071277,0,0.0071277,0.013313,0,0,0,0,-0.036594,0.02449,0,0.096735,0.28507,0,0,0,0.072514,-39.984,-48.409,0,0.007773,0.068627,0,0.068627,0.31374,0,0,0,0,2.7181,-1.3234,0,2.2923,9.6891,0,0,0,3.062,3297
-16.312,25.722,0,-0.0056994,0.0071277,0,0.0071277,0.013313,0,0,0,0,-0.036594,0.02449,0,0.096735,0.28507,0,0,0,0.072514,-40.502,-50.859,0,0.007773,0.068627,0,0.068627,0.31374,0,0,0,0,2.7181,-1.3234,0,2.2923,9.6891,0,0,0,3.062,3298
-14.744,24.31,0,0.001392,0.00062581,0,0.00062581,0.015759,0,0,0,0,0.17535,-0.089776,0,0.054792,0.3843,0,0,0,0.16334,-41.137,-55.763,0,0.0049333,-0.021458,0,-0.021458,0.32315,0,0,0,0,3.2269,-2.93,0,0.36751,9.5062,0,0,0,3.1246,3299
