"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-53.116,75.271,0,0.0058501,0.0053705,0,0.0053705,0.00086424,0,0,0,0,0.13237,0.062471,0,0.10312,0.089492,0,0,0,0.063946,55.956,114.62,0,0.12387,0.064776,0,0.064776,0.031282,0,0,0,0,3.4108,0.76304,0,1.7918,2.2098,0,0,0,1.4776,974
-52.772,77.053,0,0.0068216,0.0044898,0,0.0044898,-0.0023755,0,0,0,0,0.12638,0.061831,0,0.089961,0.020662,0,0,0,0.042344,62.761,116.53,0,0.12907,0.051367,0,0.051367,0.015615,0,0,0,0,3.4118,0.57163,0,1.5683,1.7987,0,0,0,1.3779,975
-13.523,22.41,0,-0.0079134,0.0054881,0,0.0054881,0.014543,0,0,0,0,-0.066668,0.010905,0,0.065166,0.2862,0,0,0,0.063137,-41.02,-53.308,0,-0.0017388,0.045582,0,0.045582,0.2907,0,0,0,0,2.443,-1.1897,0,1.5614,8.6732,0,0,0,2.752,1084
-53,75.876,0,0.005372,0.0060053,0,0.0060053,-0.0012365,0,0,0,0,0.099475,0.080856,0,0.10638,0.03764,0,0,0,0.039385,58.224,115.26,0,0.12115,0.058944,0,0.058944,0.023533,0,0,0,0,3.2594,0.68595,0,1.6558,1.9563,0,0,0,1.378,3211
-52.885,76.469,0,0.0059658,0.0055982,0,0.0055982,-0.0013759,0,0,0,0,0.11306,0.07469,0,0.1032,0.038909,0,0,0,0.043714,60.492,115.89,0,0.12619,0.056799,0,0.056799,0.020877,0,0,0,0,3.3783,0.65334,0,1.6479,1.9281,0,0,0,1.4007,3212
-52.665,77.785,0,0.0065294,0.0045068,0,0.0045068,-0.0034512,0,0,0,0,0.10938,0.067242,0,0.086717,-0.0071681,0,0,0,0.029316,65.576,117.58,0,0.12725,0.049084,0,0.049084,0.013014,0,0,0,0,3.3386,0.54548,0,1.5063,1.7043,0,0,0,1.3358,3213
-15.508,24.518,0,-0.004474,0.0079375,0,0.0079375,0.012319,0,0,0,0,-0.018778,0.044324,0,0.11391,0.27582,0,0,0,0.07471,-39.466,-45.959,0,0.014633,0.076555,0,0.076555,0.26918,0,0,0,0,2.5103,-0.6441,0,2.2895,8.3053,0,0,0,2.703,3296
-14.849,23.819,0,-0.0060936,0.0065847,0,0.0065847,0.013568,0,0,0,0,-0.038356,0.025308,0,0.088471,0.28442,0,0,0,0.071183,-39.984,-48.409,0,0.0045096,0.058397,0,0.058397,0.28181,0,0,0,0,2.4581,-0.96217,0,1.8577,8.5082,0,0,0,2.7268,3297
-14.188,23.118,0,-0.0060936,0.0065847,0,0.0065847,0.013568,0,0,0,0,-0.038356,0.025308,0,0.088471,0.28442,0,0,0,0.071183,-40.502,-50.859,0,0.0045096,0.058397,0,0.058397,0.28181,0,0,0,0,2.4581,-0.96217,0,1.8577,8.5082,0,0,0,2.7268,3298
-12.819,21.82,0,0.00052917,0.0002068,0,0.0002068,0.0157,0,0,0,0,0.15744,-0.082955,0,0.039177,0.37571,0,0,0,0.15456,-41.137,-55.763,0,0.002912,-0.022192,0,-0.022192,0.28789,0,0,0,0,2.8548,-2.3754,0,0.19024,8.3241,0,0,0,2.7696,3299
