"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-299.87,161.22,0,0.0032132,0.0066264,0,0.0066264,0.0064222,0,0,0,0,0.042038,-0.048451,0,0.16349,0.20308,0,0,0,0.091765,55.956,114.62,0,0.34083,0.25815,0,0.25815,0.20787,0,0,0,0,6.2128,-1.8484,0,13.801,12.073,0,0,0,5.2257,974
-302.07,167.95,0,0.0060446,0.0050782,0,0.0050782,-0.00060869,0,0,0,0,0.050624,0.023185,0,0.14902,0.081887,0,0,0,0.051771,62.761,116.53,0,0.39021,0.17271,0,0.17271,0.073247,0,0,0,0,7.0824,-1.2806,0,12.308,7.2587,0,0,0,4.4139,975
-70.611,66.045,0,0.0038934,0.015892,0,0.015892,0.0067513,0,0,0,0,-0.08914,-0.024767,0,0.2672,0.30634,0,0,0,0.10138,-41.02,-53.308,0,0.18949,0.42027,0,0.42027,1.0501,0,0,0,0,-1.2644,-30.678,0,23.389,40.088,0,0,0,11.806,1084
-300.62,163.48,0,-3.8116e-05,0.0093351,0,0.0093351,0.0022445,0,0,0,0,-0.071695,0.064993,0,0.11509,0.12905,0,0,0,0.021013,58.224,115.26,0,0.33022,0.23367,0,0.23367,0.16592,0,0,0,0,5.8964,-1.4554,0,12.553,10.275,0,0,0,4.7251,3211
-301.35,165.73,0,0.0028489,0.0079787,0,0.0079787,0.0019775,0,0,0,0,-0.011091,0.035503,0,0.14418,0.13269,0,0,0,0.045966,60.492,115.89,0,0.36153,0.22667,0,0.22667,0.14315,0,0,0,0,6.4999,-1.3811,0,13.108,9.8315,0,0,0,4.8065,3212
-303.11,170.68,0,0.0051465,0.0057505,0,0.0057505,-0.0035271,0,0,0,0,0.0086241,0.083442,0,0.1216,0.031678,0,0,0,0.015423,65.576,117.58,0,0.37019,0.15538,0,0.15538,0.058238,0,0,0,0,6.7025,-1.1518,0,11.237,6.4005,0,0,0,4.0803,3213
-80.581,69.43,0,0.011793,0.015131,0,0.015131,0.0027892,0,0,0,0,-0.022602,-0.038443,0,0.38366,0.28427,0,0,0,0.13888,-39.466,-45.959,0,0.37036,0.5418,0,0.5418,0.89468,0,0,0,0,-3.7771,-27.542,0,31.097,38.494,0,0,0,12.048,3296
-77.258,68.35,0,0.0077033,0.01565,0,0.01565,0.0049867,0,0,0,0,-0.053385,-0.031763,0,0.32404,0.2995,0,0,0,0.12086,-39.984,-48.409,0,0.26438,0.47792,0,0.47792,0.97908,0,0,0,0,-2.3677,-28.948,0,26.629,39.292,0,0,0,11.842,3297
-73.945,67.225,0,0.0077033,0.01565,0,0.01565,0.0049867,0,0,0,0,-0.053385,-0.031763,0,0.32404,0.2995,0,0,0,0.12086,-40.502,-50.859,0,0.26438,0.47792,0,0.47792,0.97908,0,0,0,0,-2.3677,-28.948,0,26.629,39.292,0,0,0,11.842,3298
-67.324,65.278,0,0.012834,0.010177,0,0.010177,0.014823,0,0,0,0,0.1858,-0.26256,0,0.44113,0.43361,0,0,0,0.2634,-41.137,-55.763,0,0.21196,0.24002,0,0.24002,1.1475,0,0,0,0,5.8792,-35.23,0,20.497,41.333,0,0,0,12.947,3299
