"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
44.125,37.491,0,0.010871,0.0095838,0,0.0095838,0.0034988,0,0,0,0,0.26097,0.097832,0,0.19879,0.21381,0,0,0,0.13686,-1.8326,172.2,0,0.60562,0.35943,0,0.35943,0.21108,0,0,0,0,22.733,7.383,0,15.455,15.784,0,0,0,7.778,1263
169.2,152.19,0,-0.0062062,-0.00094529,0,-0.00094529,0.0065319,0,0,0,0,-0.078511,-0.038449,0,-0.035297,0.090132,0,0,0,0.0031014,212.33,30.639,0,-0.003473,-0.025406,0,-0.025406,0.24072,0,0,0,0,2.2617,-2.2946,0,0.10393,6.571,0,0,0,2.2595,1754
167.35,152.85,0,-0.0012387,-0.0019683,0,-0.0019683,0.0059145,0,0,0,0,0.033134,-0.060161,0,-0.020649,0.1185,0,0,0,0.044531,211.25,36.117,0,0.0068675,-0.043879,0,-0.043879,0.22729,0,0,0,0,2.5045,-2.4901,0,-0.22429,6.1997,0,0,0,2.2301,1755
165.76,153.43,0,0.0013568,-0.0030426,0,-0.0030426,0.0048422,0,0,0,0,0.086794,-0.073076,0,-0.024133,0.11498,0,0,0,0.059039,210.63,40.8,0,0.033348,-0.080095,0,-0.080095,0.19834,0,0,0,0,3.1303,-2.918,0,-0.8316,5.4962,0,0,0,2.2066,1756
45.854,40.194,0,0.013552,0.0073184,0,0.0073184,0.0046381,0,0,0,0,0.3325,0.042262,0,0.19953,0.26089,0,0,0,0.17324,2.2615,173.6,0,0.69931,0.30921,0,0.30921,0.14047,0,0,0,0,25.347,5.7539,0,16.028,14.02,0,0,0,7.9979,4236
48.783,44.983,0,0.014431,0.0076068,0,0.0076068,-0.0002073,0,0,0,0,0.29633,0.064871,0,0.21259,0.16102,0,0,0,0.13546,9.2301,176.33,0,0.79473,0.25565,0,0.25565,0.080534,0,0,0,0,28.308,4.0262,0,17.073,12.579,0,0,0,8.3359,4379
47.685,43.274,0,0.014431,0.0076068,0,0.0076068,-0.0002073,0,0,0,0,0.29633,0.064871,0,0.21259,0.16102,0,0,0,0.13546,6.7223,175.86,0,0.79473,0.25565,0,0.25565,0.080534,0,0,0,0,28.308,4.0262,0,17.073,12.579,0,0,0,8.3359,4380
168.28,152.53,0,-0.0062062,-0.00094529,0,-0.00094529,0.0065319,0,0,0,0,-0.078511,-0.038449,0,-0.035297,0.090132,0,0,0,0.0031014,211.79,33.378,0,-0.003473,-0.025406,0,-0.025406,0.24072,0,0,0,0,2.2617,-2.2946,0,0.10393,6.571,0,0,0,2.2595,4418
166.56,153.15,0,-0.0012387,-0.0019683,0,-0.0019683,0.0059145,0,0,0,0,0.033134,-0.060161,0,-0.020649,0.1185,0,0,0,0.044531,210.94,38.458,0,0.0068675,-0.043879,0,-0.043879,0.22729,0,0,0,0,2.5045,-2.4901,0,-0.22429,6.1997,0,0,0,2.2301,4419
43.275,34.556,0,-0.042995,-0.011502,0,-0.011502,-0.0068083,0,0,0,0,-0.47245,0.013664,0,-0.22834,-0.29234,0,0,0,-0.23716,-7.3707,170.25,0,0.99879,0.36245,0,0.36245,0.56583,0,0,0,0,22.268,1.5408,0,14.519,18.504,0,0,0,7.4506,9667
