"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-241.67,25.877,0,-0.030085,-0.01529,0,-0.01529,0.0099411,0,0,0,0,0.12701,0.017649,0,-0.62242,-0.2154,0,0,0,-0.19185,-136.76,70.127,0,0.016247,-0.23753,0,-0.23753,1.3848,0,0,0,0,10.771,-65.228,0,12.707,0.95362,0,0,0,13.344,1638
-448.5,153.19,0,0.0043815,0.0014982,0,0.0014982,0.0063736,0,0,0,0,0.14651,-0.050504,0,0.08056,0.18934,0,0,0,0.10243,67.072,111.69,0,0.1125,-0.0020737,0,-0.0020737,0.36851,0,0,0,0,6.3931,-4.7902,0,2.4579,12.06,0,0,0,4.5811,1949
-204.92,42.711,0,0.0033385,-0.0051305,0,-0.0051305,0.011236,0,0,0,0,0.098048,-0.31007,0,0.17656,-0.036349,0,0,0,0.13881,-139.23,50.786,0,0.050092,-0.16384,0,-0.16384,0.96266,0,0,0,0,6.7087,-40.537,0,10.248,0.37483,0,0,0,9.6452,4970
-444.02,152.13,0,8.1267e-05,0.011335,0,0.011335,0.0034865,0,0,0,0,-0.043324,0.10396,0,0.16131,0.152,0,0,0,0.033978,69.913,102.38,0,0.12962,0.23669,0,0.23669,0.52401,0,0,0,0,5.4245,-3.9855,0,10.099,20.674,0,0,0,6.2251,5169
-445.13,152.42,0,0.0034169,0.0033932,0,0.0033932,0.0070281,0,0,0,-1.1102e-16,0.11655,-0.035856,0,0.10505,0.20426,0,0,0,0.099476,69.203,104.71,0,0.066458,0.081027,0,0.081027,0.42626,0,0,0,0,4.7519,-4.2125,0,4.2522,14.254,0,0,0,4.6926,5170
-446.23,152.69,0,0.0034169,0.0033932,0,0.0033932,0.0070281,0,0,0,-1.1102e-16,0.11655,-0.035856,0,0.10505,0.20426,0,0,0,0.099476,68.493,107.04,0,0.066458,0.081027,0,0.081027,0.42626,0,0,0,0,4.7519,-4.2125,0,4.2522,14.254,0,0,0,4.6926,5171
-447.35,152.95,0,0.0042874,0.0015651,0,0.0015651,0.0064149,0,0,0,0,0.14489,-0.048526,0,0.079942,0.19007,0,0,0,0.10193,67.782,109.36,0,0.10733,0.0041171,0,0.0041171,0.37281,0,0,0,0,6.2422,-4.62,0,2.5163,12.236,0,0,0,4.5727,5172
-188.09,54.15,0,0.01868,-0.0063926,0,-0.0063926,-0.020748,0,0,0,0,0.053438,0.15122,0,0.123,-0.055239,0,0,0,-0.009847,-137.36,39.982,0,0.45059,0.10591,0,0.10591,0.9697,0,0,0,0,-1.0947,-23.329,0,13.896,3.4775,0,0,0,6.7633,11089
-270.29,11.516,0,0.026618,0.0056822,0,0.0056822,-0.030704,0,0,0,0,-0.047785,0.22915,0,0.17349,0.050177,0,0,0,-0.019459,-135.72,86.598,0,0.31466,0.2218,0,0.2218,0.72651,0,0,0,0,-3.9644,-16.19,0,9.2282,2.9689,0,0,0,4.9579,13166
-222.75,35.166,0,-0.023072,-0.046704,0,-0.046704,-0.035234,0,0,0,0,0.40726,0.8353,0,-0.9405,-0.79793,0,0,0,-0.5553,-137.09,60.468,0,0.66963,-0.93958,0,-0.93958,1.1439,0,0,0,0,48.505,-72.739,0,35.755,-23.262,0,0,0,17.272,26852
