"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
-179.16,58.346,0,-0.029392,-0.012743,0,-0.012743,0.011269,0,0,0,0,-0.11445,-0.074936,0,-0.58795,-0.16001,0,0,0,-0.1726,-136.76,70.127,0,-0.005402,-0.14303,0,-0.14303,1.0342,0,0,0,0,8.7319,-40.11,0,6.4341,16.633,0,0,0,9.7979,1638
-318.82,186.8,0,0.0038401,0.0011157,0,0.0011157,0.006256,0,0,0,0,0.14541,-0.02102,0,0.045854,0.18622,0,0,0,0.096154,67.072,111.69,0,0.076742,-0.01568,0,-0.01568,0.29221,0,0,0,0,4.9233,-2.2635,0,0.64889,9.418,0,0,0,3.5139,1949
-148.49,63.759,0,0.0019216,-0.0041648,0,-0.0041648,0.011325,0,0,0,0,0.12403,-0.28735,0,0.10988,0.077796,0,0,0,0.12615,-139.23,50.786,0,0.020214,-0.085194,0,-0.085194,0.73128,0,0,0,0,5.6485,-25.69,0,5.7019,10.582,0,0,0,7.157,4970
-316.32,185.15,0,-0.00092383,0.0094572,0,0.0094572,0.0051464,0,0,0,0,-0.01123,0.097943,0,0.1385,0.14925,0,0,0,0.040215,69.913,102.38,0,0.067879,0.14621,0,0.14621,0.40018,0,0,0,0,4.7565,-0.66952,0,5.0315,14.259,0,0,0,4.4577,5169
-316.92,185.58,0,0.0027309,0.0028257,0,0.0028257,0.0070022,0,0,0,-2.2204e-16,0.1193,-0.0044633,0,0.070152,0.19842,0,0,0,0.092696,69.203,104.71,0,0.038554,0.042814,0,0.042814,0.33338,0,0,0,0,3.9337,-1.5743,0,1.9032,10.665,0,0,0,3.5422,5170
-317.54,186,0,0.0027309,0.0028257,0,0.0028257,0.0070022,0,0,0,-2.2204e-16,0.1193,-0.0044633,0,0.070152,0.19842,0,0,0,0.092696,68.493,107.04,0,0.038554,0.042814,0,0.042814,0.33338,0,0,0,0,3.9337,-1.5743,0,1.9032,10.665,0,0,0,3.5422,5171
-318.16,186.41,0,0.0037465,0.0011899,0,0.0011899,0.0063081,0,0,0,0,0.14372,-0.019094,0,0.04584,0.18689,0,0,0,0.095758,67.782,109.36,0,0.072559,-0.010641,0,-0.010641,0.2955,0,0,0,0,4.8142,-2.1212,0,0.71512,9.5165,0,0,0,3.5053,5172
-134.1,69.125,0,0.016358,-0.0049391,0,-0.0049391,-0.018332,0,0,0,0,0.077391,0.11056,0,0.084889,-0.089105,0,0,0,-0.0094008,-137.36,39.982,0,0.36111,0.07914,0,0.07914,0.74147,0,0,0,0,3.0772,-14.588,0,9.915,8.1125,0,0,0,5.2504,11089
-203.06,53.13,0,0.022731,0.0053857,0,0.0053857,-0.026003,0,0,0,0,0.015129,0.19714,0,0.15434,-0.030603,0,0,0,-0.015581,-135.72,86.598,0,0.25298,0.16949,0,0.16949,0.56501,0,0,0,0,0.10464,-10.127,0,7.5338,6.3362,0,0,0,3.8952,13166
-163.34,61.472,0,-0.026452,-0.04298,0,-0.04298,-0.023741,0,0,0,0,0.056949,0.36261,0,-0.97946,-0.88056,0,0,0,-0.47803,-137.09,60.468,0,0.41387,-0.66602,0,-0.66602,0.87664,0,0,0,0,34.614,-49.795,0,10.871,3.1938,0,0,0,12.291,26852
