"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
22.66,23.615,0,0.0049052,-9.232e-05,0,-9.232e-05,0.015094,0,0,0,0,0.26163,-0.019103,0,0.0099084,0.41173,0,0,0,0.19047,-1.8326,172.2,0,0.2184,0.12436,0,0.12436,0.43477,0,0,0,0,11.196,2.6737,0,3.762,17.242,0,0,0,6.2206,1263
153.38,100.92,0,0.0067644,0.0075548,0,0.0075548,0.0030336,0,0,0,0,0.10034,0.016016,0,0.19708,0.17545,0,0,0,0.093314,212.33,30.639,0,0.15222,0.17842,0,0.17842,0.24889,0,0,0,0,3.7664,-1.8211,0,7.3022,10.003,0,0,0,3.82,1754
150.57,100.64,0,0.0031897,0.0095908,0,0.0095908,-0.00045467,0,0,0,0,-0.012422,0.10477,0,0.15537,0.091652,0,0,0,0.026048,211.25,36.117,0,0.12205,0.15815,0,0.15815,0.22816,0,0,0,0,3.1458,-1.5822,0,6.0736,8.7527,0,0,0,3.3353,1755
148.14,100.59,0,0.0018478,0.010947,0,0.010947,0.0018277,0,0,0,0,-0.034102,0.09647,0,0.16609,0.1393,0,0,0,0.035005,210.63,40.8,0,0.11368,0.17336,0,0.17336,0.29192,0,0,0,0,3.1461,-2.5293,0,6.7962,10.823,0,0,0,3.8628,1756
23.681,25.151,0,0.0060106,0.0018715,0,0.0018715,0.0053133,0,0,0,0,0.18905,0.00062941,0,0.054736,0.18677,0,0,0,0.10785,2.2615,173.6,0,0.31177,0.10602,0,0.10602,0.094458,0,0,0,0,10.268,1.5488,0,3.8856,6.0869,0,0,0,3.8688,4236
25.264,27.322,0,0.0071578,-0.00015251,0,-0.00015251,0.0013122,0,0,0,0,0.18054,-0.023166,0,0.036718,0.096834,0,0,0,0.080666,9.2301,176.33,0,0.36101,0.027899,0,0.027899,0.010842,0,0,0,0,11.033,-0.19584,0,3.0188,3.7893,0,0,0,3.5414,4379
24.656,26.569,0,0.0071578,-0.00015251,0,-0.00015251,0.0013122,0,0,0,0,0.18054,-0.023166,0,0.036718,0.096834,0,0,0,0.080666,6.7223,175.86,0,0.36101,0.027899,0,0.027899,0.010842,0,0,0,0,11.033,-0.19584,0,3.0188,3.7893,0,0,0,3.5414,4380
151.96,100.78,0,0.0067644,0.0075548,0,0.0075548,0.0030336,0,0,0,0,0.10034,0.016016,0,0.19708,0.17545,0,0,0,0.093314,211.79,33.378,0,0.15222,0.17842,0,0.17842,0.24889,0,0,0,0,3.7664,-1.8211,0,7.3022,10.003,0,0,0,3.82,4418
149.36,100.61,0,0.0031897,0.0095908,0,0.0095908,-0.00045467,0,0,0,0,-0.012422,0.10477,0,0.15537,0.091652,0,0,0,0.026048,210.94,38.458,0,0.12205,0.15815,0,0.15815,0.22816,0,0,0,0,3.1458,-1.5822,0,6.0736,8.7527,0,0,0,3.3353,4419
22.673,21.925,0,-0.10346,0.018313,0,0.018313,0.071417,0,0,0,0,-0.79905,0.089854,0,0.055112,0.3937,0,0,0,-0.15261,-7.3707,170.25,0,0.40374,0.0038092,0,0.0038092,0.86418,0,0,0,0,11.947,-1.619,0,1.0703,20.104,0,0,0,6.0377,9667
