"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
0.2469,0.13754,0,0.0021261,0.0016689,0,0.0016689,-0.00051078,0,0,0,0,0.045883,0.023901,0,0.023926,0.008134,0,0,0,0.015384,-1.8326,172.2,0,0.0029003,0.0020414,0,0.0020414,-0.00033155,0,0,0,0,0.066134,0.029278,0,0.029317,0.019794,0,0,0,0.024465,1263
1.8719,0.22316,0,-0.00091212,-0.00047679,0,-0.00047679,0.0032105,0,0,0,0,0.0088906,-0.0072018,0,-0.0067897,0.067936,0,0,0,0.021889,212.33,30.639,0,-0.00089606,-0.00060695,0,-0.00060695,0.004266,0,0,0,0,0.019329,-0.0092203,0,-0.0086158,0.093392,0,0,0,0.032095,1754
1.8401,0.24141,0,-0.0010827,-0.00033135,0,-0.00033135,0.0033235,0,0,0,0,0.0058944,-0.0051314,0,-0.0047188,0.069021,0,0,0,0.021341,211.25,36.117,0,-0.0010752,-0.00042213,0,-0.00042213,0.004416,0,0,0,0,0.016476,-0.0065887,0,-0.0059733,0.095288,0,0,0,0.031817,1755
1.8132,0.25833,0,-0.00091141,-0.00066338,0,-0.00066338,0.0030414,0,0,0,0,0.007312,-0.0098251,0,-0.0094746,0.063887,0,0,0,0.020286,210.63,40.8,0,-0.00088157,-0.00083592,0,-0.00083592,0.0040393,0,0,0,0,0.017533,-0.012438,0,-0.011918,0.088081,0,0,0,0.030073,1756
0.26294,0.14759,0,0.002583,0.0012551,0,0.0012551,-0.00081473,0,0,0,0,0.053885,0.017977,0,0.018035,0.0052379,0,0,0,0.016841,2.2615,173.6,0,0.0034633,0.0015422,0,0.0015422,-0.0007211,0,0,0,0,0.075865,0.022116,0,0.022205,0.015859,0,0,0,0.026116,4236
0.29013,0.16307,0,0.0030156,0.00099555,0,0.00099555,-0.001043,0,0,0,0,0.062047,0.014263,0,0.014355,0.0039156,0,0,0,0.018786,9.2301,176.33,0,0.0040274,0.0012271,0,0.0012271,-0.00099005,0,0,0,0,0.086806,0.017598,0,0.017739,0.014815,0,0,0,0.028927,4379
0.28013,0.15697,0,0.0030156,0.00099555,0,0.00099555,-0.001043,0,0,0,0,0.062047,0.014263,0,0.014355,0.0039156,0,0,0,0.018786,6.7223,175.86,0,0.0040274,0.0012271,0,0.0012271,-0.00099005,0,0,0,0,0.086806,0.017598,0,0.017739,0.014815,0,0,0,0.028927,4380
1.856,0.23221,0,-0.00091212,-0.00047679,0,-0.00047679,0.0032105,0,0,0,0,0.0088906,-0.0072018,0,-0.0067897,0.067936,0,0,0,0.021889,211.79,33.378,0,-0.00089606,-0.00060695,0,-0.00060695,0.004266,0,0,0,0,0.019329,-0.0092203,0,-0.0086158,0.093392,0,0,0,0.032095,4418
1.8265,0.25009,0,-0.0010827,-0.00033135,0,-0.00033135,0.0033235,0,0,0,0,0.0058944,-0.0051314,0,-0.0047188,0.069021,0,0,0,0.021341,210.94,38.458,0,-0.0010752,-0.00042213,0,-0.00042213,0.004416,0,0,0,0,0.016476,-0.0065887,0,-0.0059733,0.095288,0,0,0,0.031817,4419
0.23758,0.12861,0,-0.0013392,-0.00068691,0,-0.00068691,-0.00054154,0,0,0,0,-0.01849,-0.0048836,0,-0.0049019,-0.012816,0,0,0,-0.0089557,-7.3707,170.25,0,0.0046956,0.00033197,0,0.00033197,0.0041259,0,0,0,0,0.0759,0.002364,0,0.0024503,0.071774,0,0,0,0.042007,9667
