"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
20.051,15.594,0,0.0050677,0.0019445,0,0.0019445,0.0059307,0,0,0,0,0.17612,0.017009,0,0.038724,0.19198,0,0,0,0.10475,-1.8326,172.2,0,0.23024,0.12675,0,0.12675,0.1497,0,0,0,0,8.3348,2.4109,0,3.2897,6.8796,0,0,0,3.6185,1263
143.22,68.459,0,0.012713,0.0089912,0,0.0089912,0.0067073,0,0,0,0,0.22588,-0.057111,0,0.32431,0.30796,0,0,0,0.18495,212.33,30.639,0,0.31898,0.34021,0,0.34021,0.44823,0,0,0,0,7.325,-3.8726,0,17.325,21.699,0,0,0,7.3067,1754
140.2,68.791,0,0.0073686,0.011135,0,0.011135,0.0018544,0,0,0,0,0.070802,0.067627,0,0.24412,0.18717,0,0,0,0.087838,211.25,36.117,0,0.22298,0.27221,0,0.27221,0.38448,0,0,0,0,5.3702,-3.1433,0,12.339,16.874,0,0,0,5.7853,1755
137.62,69.203,0,0.0049135,0.012438,0,0.012438,0.0045465,0,0,0,0,0.038001,0.064721,0,0.24037,0.23092,0,0,0,0.090095,210.63,40.8,0,0.18349,0.27599,0,0.27599,0.47364,0,0,0,0,5.1247,-4.2805,0,12.265,19.747,0,0,0,6.2584,1756
20.942,16.622,0,0.005057,0.002909,0,0.002909,0.0041448,0,0,0,0,0.15684,0.030043,0,0.055137,0.15052,0,0,0,0.087637,2.2615,173.6,0,0.25644,0.13819,0,0.13819,0.10252,0,0,0,0,8.6377,2.5463,0,3.7002,5.7857,0,0,0,3.4186,4236
22.569,18.465,0,0.0052666,0.0033375,0,0.0033375,0.002929,0,0,0,0,0.1487,0.036144,0,0.063391,0.1246,0,0,0,0.078053,9.2301,176.33,0,0.28209,0.13741,0,0.13741,0.073992,0,0,0,0,9.139,2.4759,0,3.88,5.2357,0,0,0,3.3913,4379
21.992,17.832,0,0.0052666,0.0033375,0,0.0033375,0.002929,0,0,0,0,0.1487,0.036144,0,0.063391,0.1246,0,0,0,0.078053,6.7223,175.86,0,0.28209,0.13741,0,0.13741,0.073992,0,0,0,0,9.139,2.4759,0,3.88,5.2357,0,0,0,3.3913,4380
141.69,68.623,0,0.012713,0.0089912,0,0.0089912,0.0067073,0,0,0,0,0.22588,-0.057111,0,0.32431,0.30796,0,0,0,0.18495,211.79,33.378,0,0.31898,0.34021,0,0.34021,0.44823,0,0,0,0,7.325,-3.8726,0,17.325,21.699,0,0,0,7.3067,4418
138.91,68.995,0,0.0073686,0.011135,0,0.011135,0.0018544,0,0,0,0,0.070802,0.067627,0,0.24412,0.18717,0,0,0,0.087838,210.94,38.458,0,0.22298,0.27221,0,0.27221,0.38448,0,0,0,0,5.3702,-3.1433,0,12.339,16.874,0,0,0,5.7853,4419
19.544,14.582,0,-0.01794,-0.00036355,0,-0.00036355,-0.006877,0,0,0,0,-0.2397,0.018086,0,-0.032391,-0.16517,0,0,0,-0.11818,-7.3707,170.25,0,0.37062,0.080891,0,0.080891,0.27996,0,0,0,0,7.4161,0.28177,0,2.0181,6.4802,0,0,0,3.098,9667
