"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
6.6058,19.328,0,-0.0078413,-0.010175,0,-0.010175,0.0082181,0,0,0,0,-0.11062,-0.14147,0,-0.14202,0.12797,0,0,0,0.0035884,-107.16,122.24,0,0.034439,-0.1369,0,-0.1369,0.54311,0,0,0,0,6.2428,-2.7612,0,-3.7157,19.428,0,0,0,5.5004,1306
76.14,153.22,0,-0.0041348,-0.0050646,0,-0.0050646,0.0040597,0,0,0,0,-0.0040862,-0.092595,0,-0.093367,0.0030535,0,0,0,-0.00071486,155.71,137.46,0,0.053154,-0.12339,0,-0.12339,0.25007,0,0,0,0,4.735,-6.8757,0,0.36047,4.9386,0,0,0,2.8878,2299
80.569,157.07,0,0.0029046,-0.0017403,0,-0.0017403,0.0041321,0,0,0,0,0.10256,-0.095365,0,0.044345,0.086994,0,0,0,0.067016,161.41,130.9,0,0.14123,-0.09384,0,-0.09384,0.12209,0,0,0,0,5.3124,-4.3801,0,1.5981,2.784,0,0,0,2.5077,2592
6.939,15.35,0,-0.011323,7.9161e-05,0,7.9161e-05,0.0092205,0,0,0,0,-0.17949,-0.005337,0,-0.0091781,0.1126,0,0,0,-0.020028,-110.82,112.31,0,0.00094897,0.063958,0,0.063958,0.43757,0,0,0,0,4.1491,0.68361,0,1.7083,14.377,0,0,0,4.1763,4475
6.8807,16.366,0,-0.0084331,-0.0004551,0,-0.0004551,0.009731,0,0,0,0,-0.10666,-0.015023,0,-0.012479,0.15224,0,0,0,0.01236,-109.9,114.79,0,0.0023571,0.057328,0,0.057328,0.45658,0,0,0,0,4.3713,0.53812,0,1.579,15.148,0,0,0,4.3708,4476
6.8085,17.373,0,-0.0084844,-0.0018985,0,-0.0018985,0.010107,0,0,0,0,-0.10348,-0.034371,0,-0.031841,0.16013,0,0,0,0.015456,-108.99,117.27,0,-0.0010698,0.033481,0,0.033481,0.47752,0,0,0,0,4.4922,0.13442,0,0.98235,15.912,0,0,0,4.5376,4477
6.7271,18.364,0,-0.010168,-0.0030338,0,-0.0030338,0.0096014,0,0,0,0,-0.14737,-0.047961,0,-0.048519,0.13155,0,0,0,-0.0053988,-108.08,119.75,0,-0.003805,0.015969,0,0.015969,0.45625,0,0,0,0,4.2269,-0.1086,0,0.50861,14.979,0,0,0,4.309,4478
84.497,161.32,0,-0.0065332,-0.0071487,0,-0.0071487,0.0012942,0,0,0,0,-0.053172,-0.062894,0,-0.1657,-0.085056,0,0,0,-0.049896,167.05,125.25,0,0.089683,-0.11905,0,-0.11905,0.13641,0,0,0,0,4.4863,-4.6912,0,0.49781,2.4787,0,0,0,2.1533,4882
81.68,158.65,0,0.0029046,-0.0017403,0,-0.0017403,0.0041321,0,0,0,0,0.10256,-0.095365,0,0.044345,0.086994,0,0,0,0.067016,163.6,129.25,0,0.14123,-0.09384,0,-0.09384,0.12209,0,0,0,0,5.3124,-4.3801,0,1.5981,2.784,0,0,0,2.5077,5083
78.07,155.12,0,-0.0086539,-0.00018612,0,-0.00018612,0.0065624,0,0,0,0,-0.1078,-0.049502,0,-0.092922,0.055489,0,0,0,-0.019919,158.63,134.55,0,0.0024083,-0.046941,0,-0.046941,0.28721,0,0,0,0,2.7834,-6.2585,0,1.0717,6.022,0,0,0,2.7582,5084
