"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
1.7995,4.9149,0,-0.0084218,-0.0017095,0,-0.0017095,0.0089599,0,0,0,0,-0.11399,-0.025408,0,-0.025263,0.13417,0,0,0,0.0051253,-107.16,122.24,0,-0.0076293,0.0019892,0,0.0019892,0.11135,0,0,0,0,0.87192,0.012866,0,0.039273,2.8515,0,0,0,0.98785,1306
26.702,33.984,0,-0.0023868,-0.0041628,0,-0.0041628,0.0043124,0,0,0,0,-0.0051879,-0.072389,0,-0.061414,0.069318,0,0,0,0.018339,155.71,137.46,0,0.014855,-0.035934,0,-0.035934,0.063236,0,0,0,0,1.0706,-0.86717,0,-0.4028,1.6422,0,0,0,0.74373,2299
28.066,34.575,0,0.0033004,-0.0021686,0,-0.0021686,0.0021707,0,0,0,0,0.10345,-0.044634,0,-0.01433,0.077036,0,0,0,0.052106,161.41,130.9,0,0.043664,-0.027238,0,-0.027238,0.018571,0,0,0,0,1.3316,-0.56876,0,-0.21067,0.80066,0,0,0,0.59271,2592
1.8073,3.8101,0,-0.0070273,0.0033311,0,0.0033311,0.0075527,0,0,0,0,-0.095555,0.04517,0,0.045586,0.1149,0,0,0,0.0050039,-110.82,112.31,0,0.00030896,0.029063,0,0.029063,0.099414,0,0,0,0,0.95507,0.42498,0,0.50152,2.6153,0,0,0,0.94974,4475
1.8171,4.0905,0,-0.0060221,0.0029611,0,0.0029611,0.0077954,0,0,0,0,-0.06951,0.039588,0,0.040916,0.13027,0,0,0,0.016888,-109.9,114.79,0,0.0010121,0.028197,0,0.028197,0.10028,0,0,0,0,0.9802,0.40996,0,0.48907,2.6463,0,0,0,0.9647,4476
1.8215,4.3688,0,-0.0060341,0.002408,0,0.002408,0.0081173,0,0,0,0,-0.066578,0.031671,0,0.033145,0.13767,0,0,0,0.01984,-108.99,117.27,0,-7.5071e-05,0.02567,0,0.02567,0.10247,0,0,0,0,0.97367,0.37069,0,0.44651,2.6938,0,0,0,0.97515,4477
1.8212,4.6443,0,-0.0068771,0.0020946,0,0.0020946,0.0078814,0,0,0,0,-0.088576,0.027545,0,0.028237,0.12374,0,0,0,0.0095651,-108.08,119.75,0,-0.0017106,0.023341,0,0.023341,0.10016,0,0,0,0,0.91105,0.33456,0,0.40352,2.6087,0,0,0,0.93757,4478
29.35,35.352,0,-0.00024663,-0.0050906,0,-0.0050906,2.5036e-05,0,0,0,0,0.0065547,-0.071516,0,-0.07259,-0.013112,0,0,0,-0.0021104,167.05,125.25,0,0.032631,-0.034691,0,-0.034691,0.02682,0,0,0,0,1.1552,-0.69621,0,-0.36129,0.88984,0,0,0,0.5662,4882
28.458,34.896,0,0.0033004,-0.0021686,0,-0.0021686,0.0021707,0,0,0,0,0.10345,-0.044634,0,-0.01433,0.077036,0,0,0,0.052106,163.6,129.25,0,0.043664,-0.027238,0,-0.027238,0.018571,0,0,0,0,1.3316,-0.56876,0,-0.21067,0.80066,0,0,0,0.59271,5083
27.313,34.287,0,-0.0044356,-0.0024907,0,-0.0024907,0.0054457,0,0,0,0,-0.04623,-0.050714,0,-0.04457,0.08024,0,0,0,0.00962,158.63,134.55,0,0.0032719,-0.02437,0,-0.02437,0.069784,0,0,0,0,0.81011,-0.70555,0,-0.24895,1.7166,0,0,0,0.69577,5084
