"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
11.355,19.205,0,-0.006595,0.0071568,0,0.0071568,0.010265,0,0,0,0,-0.047086,0.12152,0,0.10836,0.17243,0,0,0,0.034952,-107.16,122.24,0,0.04546,0.16582,0,0.16582,0.49623,0,0,0,0,6.7295,5.9114,0,3.4389,17.009,0,0,0,5.1589,1306
1.2618,-162.24,0,-0.0014738,-0.0069367,0,-0.0069367,0.0065979,0,0,0,0,-0.073885,0.07861,0,-0.073036,0.15729,0,0,0,0.0488,155.71,137.46,0,0.093656,-0.17814,0,-0.17814,0.31532,0,0,0,0,-0.61368,7.7295,0,-7.2241,8.8446,0,0,0,3.895,2299
-8.8376,-166.49,0,0.01199,-0.0047865,0,-0.0047865,-0.015921,0,0,0,0,-0.012309,-0.26684,0,-0.1513,-0.034203,0,0,0,-0.037444,161.41,130.9,0,0.4505,-0.12414,0,-0.12414,0.01844,0,0,0,0,2.9223,3.5289,0,-15.174,4.5699,0,0,0,4.4661,2592
8.5528,15.318,0,-0.00211,0.0055956,0,0.0055956,0.010597,0,0,0,0,0.056949,0.098434,0,0.077013,0.22838,0,0,0,0.080829,-110.82,112.31,0,0.061578,0.17595,0,0.17595,0.46624,0,0,0,0,6.8703,5.5538,0,3.8263,16.152,0,0,0,5.0269,4475
9.2203,16.291,0,-0.0058632,0.0069724,0,0.0069724,0.010135,0,0,0,0,-0.034093,0.11482,0,0.10332,0.17953,0,0,0,0.040682,-109.9,114.79,0,0.057065,0.17779,0,0.17779,0.4738,0,0,0,0,6.8336,5.6913,0,3.8566,16.385,0,0,0,5.0559,4476
9.9074,17.26,0,-0.0073381,0.0072755,0,0.0072755,0.010122,0,0,0,0,-0.067535,0.11922,0,0.11075,0.16378,0,0,0,0.026516,-108.99,117.27,0,0.052221,0.17529,0,0.17529,0.48409,0,0,0,0,6.8094,5.8216,0,3.7547,16.693,0,0,0,5.1078,4477
10.618,18.228,0,-0.0041916,0.0061098,0,0.0061098,0.010484,0,0,0,0,0.0085942,0.10713,0,0.087773,0.20352,0,0,0,0.059929,-108.08,119.75,0,0.054575,0.17203,0,0.17203,0.47896,0,0,0,0,6.8234,5.7718,0,3.6439,16.49,0,0,0,5.0813,4478
-17.582,-170.74,0,0.016514,0.0019517,0,0.0019517,-0.017233,0,0,0,0,0.09281,-0.23045,0,-0.21538,-0.097272,0,0,0,-0.0068508,167.05,125.25,0,0.55628,-0.082103,0,-0.082103,0.0067049,0,0,0,0,3.4309,4.7619,0,-19.207,3.5379,0,0,0,5.3617,4882
-11.61,-168.5,0,0.01199,-0.0047865,0,-0.0047865,-0.015921,0,0,0,0,-0.012309,-0.26684,0,-0.1513,-0.034203,0,0,0,-0.037444,163.6,129.25,0,0.4505,-0.12414,0,-0.12414,0.01844,0,0,0,0,2.9223,3.5289,0,-15.174,4.5699,0,0,0,4.4661,5083
-3.5608,-164.46,0,0.0020229,-0.0063908,0,-0.0063908,0.0065198,0,0,0,0,-0.028349,0.11064,0,-0.14179,0.16547,0,0,0,0.081359,158.63,134.55,0,0.098547,-0.17726,0,-0.17726,0.31152,0,0,0,0,-0.59497,7.7195,0,-7.3067,8.741,0,0,0,3.9054,5084
