"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Elastic Strain:0","Elastic Strain:1","Elastic Strain:2","Elastic Strain:3","Elastic Strain:4","Elastic Strain:5","Elastic Strain:6","Elastic Strain:7","Elastic Strain:8","Elastic Stress:0","Elastic Stress:1","Elastic Stress:2","Elastic Stress:3","Elastic Stress:4","Elastic Stress:5","Elastic Stress:6","Elastic Stress:7","Elastic Stress:8","Points:0","Points:1","Points:2","Total Strain:0","Total Strain:1","Total Strain:2","Total Strain:3","Total Strain:4","Total Strain:5","Total Strain:6","Total Strain:7","Total Strain:8","Total Stress:0","Total Stress:1","Total Stress:2","Total Stress:3","Total Stress:4","Total Stress:5","Total Stress:6","Total Stress:7","Total Stress:8","vtkOriginalPointIds"
19.771,31.678,0,-0.006332,0.007471,0,0.007471,0.0097787,0,0,0,0,-0.039127,0.13319,0,0.1148,0.15621,0,0,0,0.032825,-107.16,122.24,0,0.097873,0.30795,0,0.30795,0.88087,0,0,0,0,13.798,15.231,0,7.6518,35.143,0,0,0,9.3213,1306
-86.2,-227.25,0,0.00041184,-0.0074265,0,-0.0074265,0.0051241,0,0,0,0,-0.11703,0.14673,0,-0.036005,0.078436,0,0,0,0.052724,155.71,137.46,0,0.18118,-0.315,0,-0.315,0.53108,0,0,0,0,-10.936,22.773,0,-9.744,4.0389,0,0,0,6.7835,2299
-103.99,-226.87,0,0.012701,-0.003426,0,-0.003426,-0.022736,0,0,0,0,-0.077567,-0.36159,0,-0.062357,0.20026,0,0,0,-0.095573,161.41,130.9,0,0.85307,-0.18544,0,-0.18544,0.020812,0,0,0,0,-18.178,10.52,0,-29.249,1.6334,0,0,0,8.3227,2592
14.945,25.583,0,-2.5224e-06,0.0049712,0,0.0049712,0.010829,0,0,0,0,0.11129,0.10281,0,0.059479,0.25049,0,0,0,0.10311,-110.82,112.31,0,0.11796,0.31772,0,0.31772,0.84003,0,0,0,0,13.894,14.008,0,8.3011,33.867,0,0,0,9.1237,4475
16.098,27.119,0,-0.0064479,0.0075198,0,0.0075198,0.0097706,0,0,0,0,-0.045433,0.1287,0,0.11452,0.15897,0,0,0,0.031645,-109.9,114.79,0,0.11082,0.32131,0,0.32131,0.84959,0,0,0,0,13.812,14.341,0,8.3695,34.181,0,0,0,9.1468,4476
17.283,28.64,0,-0.0079692,0.0079446,0,0.0079446,0.0096282,0,0,0,0,-0.079992,0.13391,0,0.12584,0.13879,0,0,0,0.0158,-108.99,117.27,0,0.10347,0.3165,0,0.3165,0.86431,0,0,0,0,13.762,14.723,0,8.1029,34.644,0,0,0,9.2169,4477
18.505,30.154,0,-0.002607,0.0058538,0,0.0058538,0.010364,0,0,0,0,0.048582,0.11549,0,0.078644,0.21055,0,0,0,0.073878,-108.08,119.75,0,0.10733,0.31054,0,0.31054,0.8551,0,0,0,0,13.786,14.625,0,7.8283,34.16,0,0,0,9.166,4478
-119.65,-227.35,0,0.016615,0.008029,0,0.008029,-0.020707,0,0,0,0,-0.0058391,-0.33908,0,-0.23232,0.069452,0,0,0,-0.038974,167.05,125.25,0,1.1819,-0.02648,0,-0.02648,0.0036261,0,0,0,0,-27.912,10.167,0,-43.505,-5.2106,0,0,0,11.291,4882
-109.48,-227.99,0,0.012701,-0.003426,0,-0.003426,-0.022736,0,0,0,0,-0.077567,-0.36159,0,-0.062357,0.20026,0,0,0,-0.095573,163.6,129.25,0,0.85307,-0.18544,0,-0.18544,0.020812,0,0,0,0,-18.178,10.52,0,-29.249,1.6334,0,0,0,8.3227,5083
-94.739,-227.31,0,0.0063839,-0.0054101,0,-0.0054101,0.0062648,0,0,0,0,-0.1239,0.22386,0,-0.19085,0.03043,0,0,0,0.12046,158.63,134.55,0,0.22768,-0.33279,0,-0.33279,0.51353,0,0,0,0,-12.085,22.93,0,-10.944,4.2768,0,0,0,7.0592,5084
